region,rank,division,summonerName,win,lose,winRatio,DorF
eun1,CHALLENGER,-,Shenfa,110,78,0.5851,2
eun1,CHALLENGER,-,Samael,288,240,0.5455,2
eun1,CHALLENGER,-,Sir helpalot,220,174,0.5584,2
eun1,CHALLENGER,-,Mrož,275,244,0.5299,1
eun1,CHALLENGER,-,I am Sobek,396,334,0.5425,2
eun1,CHALLENGER,-,Wejker1,238,186,0.5613,2
eun1,CHALLENGER,-,MkdPro123,196,172,0.5326,2
eun1,CHALLENGER,-,Szafer,192,161,0.5439,2
eun1,CHALLENGER,-,Coatpustmain,236,172,0.5784,1
eun1,CHALLENGER,-,Aggress1on,312,275,0.5315,1
eun1,CHALLENGER,-,Camelott,249,217,0.5343,2
eun1,CHALLENGER,-,Pintek,259,226,0.534,1
eun1,CHALLENGER,-,Vinmorr,175,122,0.5892,1
eun1,CHALLENGER,-,Audire,261,228,0.5337,2
eun1,CHALLENGER,-,IzyQ es,278,195,0.5877,2
eun1,CHALLENGER,-,Zserap,229,190,0.5465,2
eun1,CHALLENGER,-,xterminatorul,268,211,0.5595,1
eun1,CHALLENGER,-,Askarek,269,244,0.5244,1
eun1,CHALLENGER,-,Razwen,342,264,0.5644,1
eun1,CHALLENGER,-,lukuluku,349,311,0.5288,2
eun1,CHALLENGER,-,OdieCP,223,189,0.5413,2
eun1,CHALLENGER,-,MyTimeToBard,392,345,0.5319,1
eun1,CHALLENGER,-,ANIA KMWTW PL 69,158,138,0.5338,1
eun1,CHALLENGER,-,Spyware,194,170,0.533,1
eun1,CHALLENGER,-,Mr Senuai,227,170,0.5718,2
eun1,CHALLENGER,-,Sumi,344,321,0.5173,2
eun1,CHALLENGER,-,Life of Moe,457,388,0.5408,2
eun1,CHALLENGER,-,Sρiritless,300,259,0.5367,2
eun1,CHALLENGER,-,CSU ASE Croi,186,152,0.5503,1
eun1,CHALLENGER,-,Maciuś lat 8,192,163,0.5408,2
eun1,CHALLENGER,-,Martïn,176,132,0.5714,2
eun1,CHALLENGER,-,ÍDDQD,193,144,0.5727,1
eun1,CHALLENGER,-,pitaya,154,116,0.5704,1
eun1,CHALLENGER,-,TSM khalid,270,223,0.5477,2
eun1,CHALLENGER,-,Narrovv,309,269,0.5346,2
eun1,CHALLENGER,-,God King Yassuo,197,151,0.5661,2
eun1,CHALLENGER,-,peťo cmorik,244,178,0.5782,2
eun1,CHALLENGER,-,Venom Dei,531,470,0.5305,2
eun1,CHALLENGER,-,Omorí,276,242,0.5328,2
eun1,CHALLENGER,-,badcrit,223,172,0.5646,2
eun1,CHALLENGER,-,Calert,660,626,0.5132,1
eun1,CHALLENGER,-,Perma Ban Kayle,232,186,0.555,1
eun1,CHALLENGER,-,Buu,158,140,0.5302,2
eun1,CHALLENGER,-,cinca,209,143,0.5938,2
eun1,CHALLENGER,-,WindbreakerXD,274,193,0.5867,2
eun1,CHALLENGER,-,OTPYasuo55,467,441,0.5143,2
eun1,CHALLENGER,-,Igor Joda,173,122,0.5864,1
eun1,CHALLENGER,-,IVameless,340,239,0.5872,2
eun1,CHALLENGER,-,BeautyAndABeast,287,213,0.574,2
eun1,CHALLENGER,-,iga,263,198,0.5705,1
eun1,CHALLENGER,-,IddeWARRIOR,456,416,0.5229,2
eun1,CHALLENGER,-,neko mommy,185,142,0.5657,2
eun1,CHALLENGER,-,Hobbi,141,103,0.5779,2
eun1,CHALLENGER,-,tall and hot,122,80,0.604,2
eun1,CHALLENGER,-,Juhis,141,95,0.5975,1
eun1,GRANDMASTER,-,Federals1,364,349,0.5105,2
eun1,GRANDMASTER,-,TTV KiF1a,297,271,0.5229,2
eun1,GRANDMASTER,-,Globbi,255,229,0.5269,1
eun1,GRANDMASTER,-,Picmic,606,565,0.5175,2
eun1,GRANDMASTER,-,Endlave,184,155,0.5428,1
eun1,GRANDMASTER,-,Prolom voda,384,357,0.5182,2
eun1,GRANDMASTER,-,Niepozorny,426,358,0.5434,2
eun1,GRANDMASTER,-,nealses,102,77,0.5698,2
eun1,GRANDMASTER,-,snowghost,222,167,0.5707,2
eun1,GRANDMASTER,-,pIs enjoy game,224,182,0.5517,2
eun1,GRANDMASTER,-,Hauzen,234,206,0.5318,1
eun1,GRANDMASTER,-,Groni,103,77,0.5722,2
eun1,GRANDMASTER,-,Carnarius v2,423,379,0.5274,2
eun1,GRANDMASTER,-,Vac TheLstHope,283,257,0.5241,2
eun1,GRANDMASTER,-,Challenger Brain,335,313,0.517,2
eun1,GRANDMASTER,-,M Α D N Ε S S,806,704,0.5338,2
eun1,GRANDMASTER,-,is this gosu,652,584,0.5275,1
eun1,GRANDMASTER,-,Truff,245,225,0.5213,2
eun1,GRANDMASTER,-,Rashovsky,350,316,0.5255,2
eun1,GRANDMASTER,-,alexmanz fanboy,451,405,0.5269,2
eun1,GRANDMASTER,-,HarassWomenAt3AM,345,266,0.5646,2
eun1,GRANDMASTER,-,EEMMIILL,193,155,0.5546,2
eun1,GRANDMASTER,-,Cvetelina UwU,125,93,0.5734,2
eun1,GRANDMASTER,-,HellBound v2,218,172,0.559,1
eun1,GRANDMASTER,-,MatoLUL,356,337,0.5137,2
eun1,GRANDMASTER,-,stackéd,254,220,0.5359,1
eun1,GRANDMASTER,-,Divine Axe,599,582,0.5072,1
eun1,GRANDMASTER,-,Fastest gun,265,267,0.4981,2
eun1,GRANDMASTER,-,Huberţ,180,158,0.5325,2
eun1,GRANDMASTER,-,Lettu,257,235,0.5224,2
eun1,GRANDMASTER,-,Suchyy,498,448,0.5264,1
eun1,GRANDMASTER,-,DCT01,520,485,0.5174,1
eun1,GRANDMASTER,-,KoaΙaQ,252,228,0.525,2
eun1,GRANDMASTER,-,Feyn25,300,240,0.5556,2
eun1,GRANDMASTER,-,Vxin Vinleous,149,116,0.5623,2
eun1,GRANDMASTER,-,VHeroes,175,150,0.5385,2
eun1,GRANDMASTER,-,Skeilei,218,204,0.5166,1
eun1,GRANDMASTER,-,French Jungler,431,423,0.5047,2
eun1,GRANDMASTER,-,CSP Fredy,267,217,0.5517,2
eun1,GRANDMASTER,-,DrBüyi,207,192,0.5188,1
eun1,GRANDMASTER,-,NeverUseCondom,282,247,0.5331,2
eun1,GRANDMASTER,-,ironwalle,413,331,0.5551,2
eun1,GRANDMASTER,-,ˇSung Jin Wooˇ,310,277,0.5281,1
eun1,GRANDMASTER,-,DefinitlyMaybe,168,138,0.549,1
eun1,GRANDMASTER,-,Hilli,201,168,0.5447,2
eun1,GRANDMASTER,-,lavishzzz,369,343,0.5183,1
eun1,GRANDMASTER,-,kuchtik29,450,405,0.5263,2
eun1,GRANDMASTER,-,Tyexus,228,206,0.5253,1
eun1,GRANDMASTER,-,Pönä Pitkäniemi,297,281,0.5138,2
eun1,GRANDMASTER,-,Šţêřôíď Łîżåřď,174,116,0.6,1
eun1,GRANDMASTER,-,Bitie,604,571,0.514,1
eun1,GRANDMASTER,-,Thiukis,911,890,0.5058,1
eun1,GRANDMASTER,-,kwgrzyb,223,188,0.5426,2
eun1,GRANDMASTER,-,fuksa sa vukom,500,432,0.5365,1
eun1,GRANDMASTER,-,Kaikoxi,247,226,0.5222,2
eun1,GRANDMASTER,-,Radular,515,463,0.5266,1
eun1,GRANDMASTER,-,Michuny,311,287,0.5201,1
eun1,GRANDMASTER,-,Shello,182,160,0.5322,1
eun1,GRANDMASTER,-,Cosmin,269,255,0.5134,2
eun1,GRANDMASTER,-,PATYS XD,205,146,0.584,1
eun1,GRANDMASTER,-,The cat,544,547,0.4986,2
eun1,GRANDMASTER,-,Cristuś,169,138,0.5505,2
eun1,GRANDMASTER,-,Abusive,247,235,0.5124,2
eun1,GRANDMASTER,-,Adaxe ,315,265,0.5431,2
eun1,GRANDMASTER,-,lövhögen,72,56,0.5625,2
eun1,GRANDMASTER,-,CroNus007,285,283,0.5018,2
eun1,GRANDMASTER,-,Athàm,163,142,0.5344,1
eun1,GRANDMASTER,-,Comet Spear,266,205,0.5648,1
eun1,GRANDMASTER,-,fish with tits,324,293,0.5251,1
eun1,GRANDMASTER,-,Kãtãriną,223,186,0.5452,2
eun1,GRANDMASTER,-,Overhawl,160,128,0.5556,2
eun1,GRANDMASTER,-,Paul Säbel,201,167,0.5462,2
eun1,GRANDMASTER,-,Ham the Cat,82,60,0.5775,1
eun1,GRANDMASTER,-,Jhinsu,87,53,0.6214,2
eun1,GRANDMASTER,-,Twister,287,249,0.5354,2
eun1,GRANDMASTER,-,DoWG Whisper,246,217,0.5313,1
eun1,GRANDMASTER,-,enyav01,752,679,0.5255,2
eun1,GRANDMASTER,-,catboy veigar,313,255,0.5511,2
eun1,GRANDMASTER,-,Leiro,359,340,0.5136,1
eun1,GRANDMASTER,-,kocic000,241,218,0.5251,2
eun1,GRANDMASTER,-,Kiddie,382,359,0.5155,1
eun1,GRANDMASTER,-,Kanato Kun,172,157,0.5228,2
eun1,GRANDMASTER,-,Piridacas,430,410,0.5119,2
eun1,GRANDMASTER,-,UnExpecteDGanGS,45,30,0.6,2
eun1,GRANDMASTER,-,DjuMix,133,103,0.5636,1
eun1,GRANDMASTER,-,TTVlateroviann99,319,288,0.5255,2
eun1,GRANDMASTER,-,TitusTheRomaboo,140,126,0.5263,1
eun1,GRANDMASTER,-,SNAJPA,329,288,0.5332,2
eun1,GRANDMASTER,-,AnimeForLife,552,541,0.505,1
eun1,GRANDMASTER,-,Jarminaattori,295,244,0.5473,1
eun1,GRANDMASTER,-,izUwU,481,418,0.535,2
eun1,GRANDMASTER,-,Malding,202,188,0.5179,2
eun1,GRANDMASTER,-,VEGANBODYBUILDER,279,266,0.5119,2
eun1,GRANDMASTER,-,Lios,586,575,0.5047,2
eun1,GRANDMASTER,-,Violet Sapphire,257,224,0.5343,1
eun1,GRANDMASTER,-,Servantor,202,191,0.514,2
eun1,GRANDMASTER,-,Àphelioz,302,218,0.5808,2
eun1,GRANDMASTER,-,Ciko89,203,164,0.5531,2
eun1,GRANDMASTER,-,OpenLife,386,369,0.5113,2
eun1,GRANDMASTER,-,Barbar22,254,215,0.5416,1
eun1,GRANDMASTER,-,Lagg duo Tank,311,303,0.5065,2
eun1,GRANDMASTER,-,InvincibleVayne,246,220,0.5279,2
eun1,GRANDMASTER,-,Ur ugly,198,185,0.517,2
eun1,GRANDMASTER,-,Addicted,215,196,0.5231,2
eun1,GRANDMASTER,-,Ryofu,115,82,0.5838,1
eun1,GRANDMASTER,-,VaasanDaruispala,172,159,0.5196,1
eun1,GRANDMASTER,-,BrAcAlA v2,190,187,0.504,2
eun1,GRANDMASTER,-,Smoko Guwop,177,161,0.5237,2
eun1,GRANDMASTER,-,dukealy1,414,365,0.5315,1
eun1,GRANDMASTER,-,Peachy Baby,162,146,0.526,2
eun1,GRANDMASTER,-,NaSaNG,97,49,0.6644,1
eun1,GRANDMASTER,-,Micu1423,86,74,0.5375,2
eun1,GRANDMASTER,-,Juan Puablo II,130,97,0.5727,1
eun1,GRANDMASTER,-,HOTGRILL69,80,64,0.5556,1
eun1,GRANDMASTER,-,Roki v2,46,29,0.6133,2
eun1,GRANDMASTER,-,Hi im Steve 69,577,556,0.5093,2
eun1,GRANDMASTER,-,Lil DeMon,160,128,0.5556,2
eun1,GRANDMASTER,-,Ryûzakî,195,194,0.5013,2
eun1,GRANDMASTER,-,TUROP1TAS,353,304,0.5373,2
eun1,GRANDMASTER,-,Fonsito,189,135,0.5833,2
eun1,GRANDMASTER,-,Aquarin,573,559,0.5062,2
eun1,GRANDMASTER,-,The Moonman,177,142,0.5549,2
eun1,GRANDMASTER,-,Japczaan,200,159,0.5571,2
eun1,GRANDMASTER,-,mentally ilI,443,393,0.5299,2
eun1,GRANDMASTER,-,Leblanc1Trick,725,663,0.5223,2
eun1,GRANDMASTER,-,DrownedKing,175,160,0.5224,2
eun1,GRANDMASTER,-,ELON MUSK MENTAL,247,230,0.5178,2
eun1,GRANDMASTER,-,Fish with a fork,439,369,0.5433,2
eun1,GRANDMASTER,-,6912616,222,199,0.5273,1
eun1,GRANDMASTER,-,luuki322,209,197,0.5148,1
eun1,GRANDMASTER,-,Stara Maui,331,264,0.5563,2
eun1,GRANDMASTER,-,Gyxos,213,189,0.5299,1
eun1,GRANDMASTER,-,uzag od yregin,459,387,0.5426,2
eun1,GRANDMASTER,-,supernati03,342,311,0.5237,2
eun1,GRANDMASTER,-,Wings of Exile,350,301,0.5376,2
eun1,GRANDMASTER,-,Pan Żabol,319,280,0.5326,1
eun1,GRANDMASTER,-,Arvandii,537,531,0.5028,2
eun1,GRANDMASTER,-,TGummy,299,281,0.5155,2
eun1,GRANDMASTER,-,JohnyHalop19,255,201,0.5592,2
eun1,GRANDMASTER,-,Vïpera,238,227,0.5118,1
eun1,GRANDMASTER,-,Zendal,351,298,0.5408,2
eun1,GRANDMASTER,-,Akshan the fly,379,310,0.5501,2
eun1,GRANDMASTER,-,ŽeljkoJoksimović,328,270,0.5485,2
eun1,GRANDMASTER,-,boxeq,333,324,0.5068,2
eun1,GRANDMASTER,-,Sol Airlines,190,158,0.546,1
eun1,GRANDMASTER,-,H9 Pierre,200,160,0.5556,1
eun1,GRANDMASTER,-,kdnce ,175,173,0.5029,2
eun1,GRANDMASTER,-,RipMrAdc,287,205,0.5833,2
eun1,GRANDMASTER,-,22 Á Million,372,339,0.5232,1
eun1,GRANDMASTER,-,Habzz,640,606,0.5136,1
eun1,GRANDMASTER,-,PenelopedU,156,97,0.6166,1
eun1,GRANDMASTER,-,Kriallan,237,206,0.535,1
eun1,GRANDMASTER,-,Most Hatèd,360,305,0.5414,2
eun1,GRANDMASTER,-,κyκy,190,137,0.581,1
eun1,GRANDMASTER,-,RLS Chimer,548,506,0.5199,2
eun1,GRANDMASTER,-,HAHAHAXD,451,359,0.5568,1
eun1,GRANDMASTER,-,Modri23,141,117,0.5465,2
eun1,GRANDMASTER,-,vaggut,215,197,0.5218,2
eun1,GRANDMASTER,-,Tibijski E Dymer,345,320,0.5188,2
eun1,GRANDMASTER,-,Slit master,168,146,0.535,1
eun1,GRANDMASTER,-,Hamiltøn,156,122,0.5612,2
eun1,GRANDMASTER,-,Mädara,423,358,0.5416,1
eun1,GRANDMASTER,-,sajmonooo,179,147,0.5491,2
eun1,GRANDMASTER,-,DisrespectfulL,406,381,0.5159,2
eun1,GRANDMASTER,-,marioetup,273,240,0.5322,2
eun1,GRANDMASTER,-,DziubaLoL TwTv,365,337,0.5199,2
eun1,GRANDMASTER,-,Country Roooads,256,186,0.5792,2
eun1,GRANDMASTER,-,StrongestMinion9,188,153,0.5513,2
eun1,GRANDMASTER,-,Maybe tomorrow,366,351,0.5105,1
eun1,GRANDMASTER,-,Εclipsε,244,228,0.5169,1
eun1,GRANDMASTER,-,cadabra,280,256,0.5224,2
eun1,GRANDMASTER,-,ξnzzy,386,346,0.5273,2
eun1,GRANDMASTER,-,Petipino,60,27,0.6897,2
eun1,GRANDMASTER,-,sejinming,504,479,0.5127,2
eun1,GRANDMASTER,-,Verious,213,200,0.5157,1
eun1,GRANDMASTER,-,Graybrack,197,169,0.5383,2
eun1,GRANDMASTER,-,FallKnight,196,151,0.5648,2
eun1,GRANDMASTER,-,GlGACHAD,264,257,0.5067,1
eun1,GRANDMASTER,-,Draven Boi,180,141,0.5607,2
eun1,GRANDMASTER,-,Zusoviron,157,109,0.5902,1
eun1,MASTER,-,high,189,165,0.5339,2
eun1,MASTER,-,Dyslexic lvern,149,124,0.5458,2
eun1,MASTER,-,Captain Asia,233,186,0.5561,2
eun1,MASTER,-,Egirl Mage ,302,307,0.4959,2
eun1,MASTER,-,Slim Shadyyyy,141,120,0.5402,2
eun1,MASTER,-,JohnHuiTamPlaval,135,74,0.6459,2
eun1,MASTER,-,Yonne Ahonèn ,114,111,0.5067,2
eun1,MASTER,-,Gather,57,29,0.6628,2
eun1,MASTER,-,xfips,308,277,0.5265,2
eun1,MASTER,-,LeBalance III,204,189,0.5191,1
eun1,MASTER,-,EH Kakaobab,599,559,0.5173,1
eun1,MASTER,-,D5 is my home ,142,89,0.6147,1
eun1,MASTER,-,AdcFififiifif,65,53,0.5508,2
eun1,MASTER,-,Satoru GoDjo,398,394,0.5025,2
eun1,MASTER,-,Kiss my Willy,104,84,0.5532,2
eun1,MASTER,-,excommunicado,471,446,0.5136,2
eun1,MASTER,-,LK40,65,56,0.5372,2
eun1,MASTER,-,Karinaa,144,87,0.6234,2
eun1,MASTER,-,Xektor11,68,41,0.6239,2
eun1,MASTER,-,Jgl Grand Canyon,140,133,0.5128,2
eun1,MASTER,-,V X Y N Z,150,127,0.5415,2
eun1,MASTER,-,Y0 Nightmare,352,332,0.5146,1
eun1,MASTER,-,Classy,420,396,0.5147,2
eun1,MASTER,-,Dyva,579,586,0.497,1
eun1,MASTER,-,Inter Core 2 Duo,391,336,0.5378,2
eun1,MASTER,-,Drveni covjek,189,141,0.5727,2
eun1,MASTER,-,pudzianstrongman,580,571,0.5039,1
eun1,MASTER,-,TSM Pulsatorg,114,94,0.5481,1
eun1,MASTER,-,Gosssu1,1014,987,0.5067,2
eun1,MASTER,-,DákkmanWíllCárry,263,241,0.5218,2
eun1,MASTER,-,RNG LUL,112,94,0.5437,2
eun1,MASTER,-,komul,473,418,0.5309,1
eun1,MASTER,-,Omega64,145,123,0.541,2
eun1,MASTER,-,Rachel Amber,265,254,0.5106,2
eun1,MASTER,-,Pilot G2,167,154,0.5202,2
eun1,MASTER,-,Crescendum,280,239,0.5395,2
eun1,MASTER,-,Mazı,140,134,0.5109,2
eun1,MASTER,-,KiIIua Z0Idyck,369,330,0.5279,2
eun1,MASTER,-,angels cry,149,144,0.5085,1
eun1,MASTER,-,Again,180,184,0.4945,1
eun1,MASTER,-,ˉ 7,253,212,0.5441,2
eun1,MASTER,-,Feint,150,140,0.5172,2
eun1,MASTER,-,EUNE PURIFIER,85,72,0.5414,1
eun1,MASTER,-,Goldmann,97,73,0.5706,2
eun1,MASTER,-,M4N14C,244,217,0.5293,1
eun1,MASTER,-,YEP MID,116,109,0.5156,1
eun1,MASTER,-,jaro59,190,176,0.5191,2
eun1,MASTER,-,TKnife,180,147,0.5505,1
eun1,MASTER,-,Unlucky Barti,162,152,0.5159,1
eun1,MASTER,-,Seksowny gnojek9,521,477,0.522,2
eun1,MASTER,-,XeroXYZ,239,235,0.5042,2
eun1,MASTER,-,WindstormVestige,429,429,0.5,2
eun1,MASTER,-,Tekkan,268,220,0.5492,2
eun1,MASTER,-,Saraa,255,227,0.529,2
eun1,MASTER,-,Zarka,155,140,0.5254,2
eun1,MASTER,-,HOKAGE TOP,376,358,0.5123,2
eun1,MASTER,-,janektxt,207,170,0.5491,2
eun1,MASTER,-,Fafa02,256,209,0.5505,1
eun1,MASTER,-,Zniszka,278,247,0.5295,2
eun1,MASTER,-,Mikäsa,258,229,0.5298,1
eun1,MASTER,-,manwee,144,113,0.5603,2
eun1,MASTER,-,Samurai Jesus,259,232,0.5275,1
eun1,MASTER,-,21MX,223,167,0.5718,1
eun1,MASTER,-,Reformed Tiki,107,87,0.5515,2
eun1,MASTER,-,Kaybara,150,119,0.5576,1
eun1,MASTER,-,Réapér,117,94,0.5545,2
eun1,MASTER,-,Ym51,413,396,0.5105,1
eun1,MASTER,-,VRG David,547,532,0.507,2
eun1,MASTER,-,Câll Me Shâdow,114,90,0.5588,2
eun1,MASTER,-,ynzd6i09i,106,70,0.6023,1
eun1,MASTER,-,Diamond 0re,76,45,0.6281,2
eun1,MASTER,-,Türkischer Kebab,110,80,0.5789,1
eun1,MASTER,-,DedekZjebek60tka,619,587,0.5133,2
eun1,MASTER,-,can u gift me,959,921,0.5101,2
