region,rank,division,summonerName,win,lose,winRatio,DorF
la1,CHALLENGER,-,Pastelero yuuta,667,628,0.5151,2
la1,CHALLENGER,-,Helcrank,505,476,0.5148,1
la1,CHALLENGER,-,Simp De Vega,418,394,0.5148,1
la1,CHALLENGER,-,buinyuin,291,262,0.5262,2
la1,CHALLENGER,-,Shadøumonãku,75,41,0.6466,1
la1,CHALLENGER,-,TK Foxy,360,283,0.5599,0
la1,CHALLENGER,-,TTVxSWRDRUBEN,186,137,0.5759,1
la1,CHALLENGER,-,Haka,364,311,0.5393,2
la1,CHALLENGER,-,24H xSWRD,183,144,0.5596,1
la1,CHALLENGER,-,Slinc,242,185,0.5667,2
la1,CHALLENGER,-,as valudp,199,176,0.5307,2
la1,CHALLENGER,-,superIativo,172,140,0.5513,2
la1,CHALLENGER,-,Lol1 Socialista,182,148,0.5515,0
la1,CHALLENGER,-,Jhavi,428,410,0.5107,1
la1,CHALLENGER,-,z z,234,205,0.533,2
la1,CHALLENGER,-,TwitchTvZeltGG,260,171,0.6032,2
la1,CHALLENGER,-,TK boLa,154,106,0.5923,2
la1,CHALLENGER,-,STB Gothboii,395,376,0.5123,0
la1,CHALLENGER,-,xXElTanquesitoXx,371,347,0.5167,0
la1,CHALLENGER,-,Msg For Onlyfans,146,121,0.5468,0
la1,CHALLENGER,-,XxFREDEADxX,135,97,0.5819,2
la1,CHALLENGER,-,TDT de Longaniza,323,280,0.5357,2
la1,CHALLENGER,-,Manguito Clásico,300,237,0.5587,2
la1,CHALLENGER,-,Sulta,83,63,0.5685,1
la1,CHALLENGER,-,Jauny,173,106,0.6201,2
la1,CHALLENGER,-,ILikePotatoes,174,150,0.537,2
la1,CHALLENGER,-,Sandier Sama,221,185,0.5443,1
la1,CHALLENGER,-,CUASIM0D0,244,199,0.5508,2
la1,CHALLENGER,-,Quick Overlord,807,782,0.5079,1
la1,CHALLENGER,-,Demoniomixto,141,109,0.564,2
la1,CHALLENGER,-,Navir,130,102,0.5603,1
la1,CHALLENGER,-,Miyamoto Musashi,187,151,0.5533,2
la1,CHALLENGER,-,Votux coinflip,179,138,0.5647,2
la1,CHALLENGER,-,Valkirian,739,689,0.5175,2
la1,CHALLENGER,-,Zënix,264,213,0.5535,2
la1,CHALLENGER,-,Shuji Hánma,408,389,0.5119,2
la1,CHALLENGER,-,Una Q de Nidalee,158,124,0.5603,1
la1,CHALLENGER,-,Rashel,540,511,0.5138,2
la1,CHALLENGER,-,Tsundahri,268,236,0.5317,1
la1,CHALLENGER,-,PIKADURAEXTREMA,194,161,0.5465,2
la1,CHALLENGER,-,King of Jungle,395,331,0.5441,1
la1,CHALLENGER,-,Søren 5ian,194,149,0.5656,0
la1,CHALLENGER,-,Zaïn,459,390,0.5406,2
la1,CHALLENGER,-,232121,120,95,0.5581,2
la1,CHALLENGER,-,Kìmi,177,131,0.5747,2
la1,CHALLENGER,-,JeanPaulRM4,395,346,0.5331,2
la1,CHALLENGER,-,Lightcax,251,237,0.5143,2
la1,CHALLENGER,-,Little Casti,263,223,0.5412,2
la1,CHALLENGER,-,will he,163,114,0.5884,1
la1,CHALLENGER,-,Carita,146,120,0.5489,1
la1,CHALLENGER,-,Deiv1d,313,293,0.5165,2
la1,CHALLENGER,-,Kozmar,430,382,0.5296,0
la1,CHALLENGER,-,Quantum,442,376,0.5403,2
la1,CHALLENGER,-,NO LAN PLAYER ,249,213,0.539,1
la1,CHALLENGER,-,iska,60,35,0.6316,1
la1,CHALLENGER,-,TCH CLÎØUE,237,208,0.5326,0
la1,CHALLENGER,-,TTV lFreeSoull,172,145,0.5426,2
la1,CHALLENGER,-,Darkdeka,214,191,0.5284,2
la1,CHALLENGER,-,Årtistic,172,146,0.5409,1
la1,CHALLENGER,-,DéykaN1,220,161,0.5774,1
la1,CHALLENGER,-,Lya,177,139,0.5601,1
la1,CHALLENGER,-,Kiwi,328,320,0.5062,1
la1,CHALLENGER,-,Batidodefresa,243,217,0.5283,2
la1,CHALLENGER,-,BIackpink,142,88,0.6174,1
la1,CHALLENGER,-,Venir à por mi,154,84,0.6471,2
la1,CHALLENGER,-,Âvicii,176,139,0.5587,2
la1,CHALLENGER,-,dreseul,194,167,0.5374,2
la1,CHALLENGER,-,NeNi UwU,161,127,0.559,2
la1,CHALLENGER,-,The Artistic,111,75,0.5968,1
la1,CHALLENGER,-,His,159,126,0.5579,2
la1,CHALLENGER,-,CP5 HugoMix,493,464,0.5152,2
la1,CHALLENGER,-,Speakerzoid,212,192,0.5248,2
la1,CHALLENGER,-,Brecken,165,146,0.5305,2
la1,CHALLENGER,-,NoHabloEspanolo,130,95,0.5778,2
la1,CHALLENGER,-,Ðiluc,620,559,0.5259,1
la1,CHALLENGER,-,FBGG Kozmar,246,193,0.5604,2
la1,CHALLENGER,-,TwichTV lol Wero,161,123,0.5669,1
la1,CHALLENGER,-,Give me 23,511,462,0.5252,2
la1,CHALLENGER,-,FaIIing,108,96,0.5294,1
la1,CHALLENGER,-,zMelon,205,169,0.5481,2
la1,CHALLENGER,-,Scar Hope,402,336,0.5447,0
la1,CHALLENGER,-,Reset Mind,233,213,0.5224,1
la1,CHALLENGER,-,Brcnze 5,429,383,0.5283,1
la1,CHALLENGER,-,Wolýo,152,129,0.5409,2
la1,CHALLENGER,-,rewkul,403,387,0.5101,0
la1,CHALLENGER,-,FaithegP,135,94,0.5895,2
la1,CHALLENGER,-,Kitin,86,50,0.6324,1
la1,CHALLENGER,-,Sol de Luna,225,203,0.5257,1
la1,CHALLENGER,-,AltairInfern,385,369,0.5106,0
la1,CHALLENGER,-,BaIIack,141,80,0.638,2
la1,CHALLENGER,-,Tînto,114,89,0.5616,2
la1,CHALLENGER,-,H Q,628,614,0.5056,0
la1,CHALLENGER,-,Raaay,79,36,0.687,1
la1,CHALLENGER,-,Luu,168,126,0.5714,1
la1,CHALLENGER,-,Exequías16,360,244,0.596,0
la1,CHALLENGER,-,Souls nya uwu,166,129,0.5627,0
la1,CHALLENGER,-,DarkZero 5,433,418,0.5088,2
la1,CHALLENGER,-,Dre es Dre,174,140,0.5541,2
la1,CHALLENGER,-,Melojos,251,200,0.5565,1
la1,CHALLENGER,-,Aletsis,276,260,0.5149,1
la1,CHALLENGER,-,Yo la amo mucho,161,121,0.5709,2
la1,CHALLENGER,-,MłGUËŁøÐßł,222,197,0.5298,2
la1,CHALLENGER,-,mw mp5,82,62,0.5694,0
la1,CHALLENGER,-,Dązai,376,349,0.5186,1
la1,CHALLENGER,-,So Blessed,165,116,0.5872,1
la1,CHALLENGER,-,Average,235,169,0.5817,2
la1,CHALLENGER,-,Naehyum,139,95,0.594,1
la1,CHALLENGER,-,sauronio,204,174,0.5397,1
la1,CHALLENGER,-,ßaby Yoda,147,113,0.5654,2
la1,CHALLENGER,-, AG Królïk,366,335,0.5221,2
la1,CHALLENGER,-,HK Eidoz,424,388,0.5222,0
la1,CHALLENGER,-,VTR Dante ,320,287,0.5272,1
la1,CHALLENGER,-,SIayer Supreme,417,360,0.5367,2
la1,CHALLENGER,-,Dragn,457,419,0.5217,1
la1,CHALLENGER,-,ASTROGOD99,188,160,0.5402,2
la1,CHALLENGER,-,King Uri,181,140,0.5639,1
la1,CHALLENGER,-,Heavenly Lynx,462,416,0.5262,2
la1,CHALLENGER,-,Jamoncïto,562,519,0.5199,2
la1,CHALLENGER,-,Skyship,234,210,0.527,2
la1,CHALLENGER,-,Greedy GOD,182,127,0.589,2
la1,CHALLENGER,-,TechNoirº,240,201,0.5442,2
la1,CHALLENGER,-,Kýlan ,307,226,0.576,1
la1,CHALLENGER,-,Mándarina,398,361,0.5244,2
la1,CHALLENGER,-,Haltzz,245,149,0.6218,1
la1,CHALLENGER,-,FDS DCOverkill,265,235,0.53,2
la1,CHALLENGER,-,Mortuario,138,122,0.5308,1
la1,GRANDMASTER,-,Drazzed,209,174,0.5457,2
la1,GRANDMASTER,-,SKC Bazu,130,116,0.5285,2
la1,GRANDMASTER,-,Lifer,57,42,0.5758,2
la1,GRANDMASTER,-,BDG odio mid,510,465,0.5231,2
la1,GRANDMASTER,-,UNB Stardark,182,151,0.5465,2
la1,GRANDMASTER,-,BHG Sun Eater,250,215,0.5376,2
la1,GRANDMASTER,-,Ðr Gamer Cris V,373,331,0.5298,2
la1,GRANDMASTER,-,IPayN,201,190,0.5141,2
la1,GRANDMASTER,-,V4lhensin,212,161,0.5684,2
la1,GRANDMASTER,-,Raeghal,73,61,0.5448,1
la1,GRANDMASTER,-,El An0o Solar ,299,297,0.5017,2
la1,GRANDMASTER,-, ÂrgØs,184,141,0.5662,2
la1,GRANDMASTER,-,D Naasheli,936,858,0.5217,2
la1,GRANDMASTER,-,Uberjackal,496,434,0.5333,2
la1,GRANDMASTER,-,Tiefleer,239,219,0.5218,2
la1,GRANDMASTER,-,guzcarlosx,145,101,0.5894,2
la1,GRANDMASTER,-,Jelex,119,115,0.5085,2
la1,GRANDMASTER,-,Vash Éstampida,203,183,0.5259,1
la1,GRANDMASTER,-,AldrichHueleAKk,489,468,0.511,1
la1,GRANDMASTER,-,JeffHardineero,94,60,0.6104,2
la1,GRANDMASTER,-,Armandowo,217,200,0.5204,1
la1,GRANDMASTER,-,Kerry Cotulong,292,271,0.5187,2
la1,GRANDMASTER,-,Mikansei,389,353,0.5243,1
la1,GRANDMASTER,-,JKonnor,177,141,0.5566,2
la1,GRANDMASTER,-,Simp de Tamara,322,277,0.5376,0
la1,GRANDMASTER,-,Selfish jungler,389,351,0.5257,1
la1,GRANDMASTER,-,Jeny,131,103,0.5598,2
la1,GRANDMASTER,-,El Taquicardiö,211,189,0.5275,1
la1,GRANDMASTER,-,Hanatan,123,117,0.5125,2
la1,GRANDMASTER,-,Adele,149,131,0.5321,2
la1,GRANDMASTER,-,s2Cloud,100,79,0.5587,1
la1,GRANDMASTER,-,IonianMarksman,664,647,0.5065,1
la1,GRANDMASTER,-,lo siento,74,30,0.7115,2
la1,GRANDMASTER,-,Wız,440,417,0.5134,2
la1,GRANDMASTER,-,Gato Mojado,187,147,0.5599,2
la1,GRANDMASTER,-,DkRAM,336,316,0.5153,2
la1,GRANDMASTER,-,štepz,632,617,0.506,0
la1,GRANDMASTER,-,El Sujeto 69,326,285,0.5336,2
la1,GRANDMASTER,-,A J,211,207,0.5048,2
la1,GRANDMASTER,-,SRG ƒor us,461,415,0.5263,1
la1,GRANDMASTER,-,Jude,355,336,0.5137,1
la1,GRANDMASTER,-,lloiq,649,634,0.5058,2
la1,GRANDMASTER,-,Shokushu uwu,165,154,0.5172,1
la1,GRANDMASTER,-,El Anónimo,283,259,0.5221,2
la1,GRANDMASTER,-,Poletty,65,34,0.6566,2
la1,GRANDMASTER,-,Hide Øn Rødilløn,463,403,0.5346,1
la1,GRANDMASTER,-,Omesy,333,301,0.5252,2
la1,GRANDMASTER,-,Athshangl,225,205,0.5233,1
la1,GRANDMASTER,-,Lifery,140,119,0.5405,2
la1,GRANDMASTER,-,FBGG Keixt,423,412,0.5066,1
la1,GRANDMASTER,-,Bardo Brum Brum,342,313,0.5221,0
la1,GRANDMASTER,-,martinrm8,244,217,0.5293,2
la1,GRANDMASTER,-,Girelle x,138,115,0.5455,0
la1,GRANDMASTER,-,Seir,48,37,0.5647,2
la1,GRANDMASTER,-,Natwed,383,370,0.5086,1
la1,GRANDMASTER,-,sobrinodestulum,300,290,0.5085,2
la1,GRANDMASTER,-,Nightshroud,359,342,0.5121,0
la1,GRANDMASTER,-,OCME,274,253,0.5199,2
la1,GRANDMASTER,-,Sonar,350,317,0.5247,1
la1,GRANDMASTER,-,DaiserWolf,74,42,0.6379,1
la1,GRANDMASTER,-,Depressed Mid,171,115,0.5979,1
la1,GRANDMASTER,-,EL AÑAÑINNN,262,241,0.5209,1
la1,GRANDMASTER,-,BDSM,169,166,0.5045,2
la1,GRANDMASTER,-,any lonely ,229,219,0.5112,2
la1,GRANDMASTER,-,Pxrnstar Carry,632,636,0.4984,0
la1,GRANDMASTER,-,AU Adrianz9,220,210,0.5116,2
la1,GRANDMASTER,-,W4ys2StopME,272,249,0.5221,2
la1,GRANDMASTER,-,Gendo,322,316,0.5047,2
la1,GRANDMASTER,-,Gioanser,200,169,0.542,1
la1,GRANDMASTER,-,Rocosoy,541,506,0.5167,2
la1,GRANDMASTER,-,vîns,67,47,0.5877,2
la1,GRANDMASTER,-,najerita,214,195,0.5232,1
la1,GRANDMASTER,-,LTF Kronito,836,802,0.5104,1
la1,GRANDMASTER,-,Lyrics Sucks,170,137,0.5537,2
la1,GRANDMASTER,-,STARSET LOVER1,83,70,0.5425,1
la1,GRANDMASTER,-,FRS Fiora,428,419,0.5053,2
la1,GRANDMASTER,-,Joys,283,266,0.5155,2
la1,GRANDMASTER,-,Shapéndice,380,360,0.5135,3
la1,GRANDMASTER,-,Zim Invd,443,417,0.5151,1
la1,GRANDMASTER,-,itachi1995,290,264,0.5235,1
la1,GRANDMASTER,-,LSD EXPERIENCE,378,320,0.5415,2
la1,GRANDMASTER,-,Eren Jaegger,261,220,0.5426,2
la1,GRANDMASTER,-,Azrael  V,310,286,0.5201,2
la1,GRANDMASTER,-,Vadyto1 UwU ,151,130,0.5374,2
la1,GRANDMASTER,-,NO ayudo JGs,452,425,0.5154,0
la1,GRANDMASTER,-,DrFlamingo,415,388,0.5168,0
la1,GRANDMASTER,-,Lapierre,206,206,0.5,2
la1,GRANDMASTER,-,Alicę uwu,333,296,0.5294,2
la1,GRANDMASTER,-,StormPetit,193,172,0.5288,2
la1,GRANDMASTER,-,RRREADY,118,110,0.5175,2
la1,GRANDMASTER,-,OsmarSSJ,182,130,0.5833,2
la1,GRANDMASTER,-,Paid My Dues,137,117,0.5394,2
la1,GRANDMASTER,-,TTV FoxyFeels,244,224,0.5214,2
la1,GRANDMASTER,-,Nuggles,180,137,0.5678,2
la1,GRANDMASTER,-,HirukoK4,387,365,0.5146,2
la1,GRANDMASTER,-,Fomor,120,115,0.5106,2
la1,GRANDMASTER,-,Nips,471,433,0.521,1
la1,GRANDMASTER,-,TKO Timm313,201,123,0.6204,2
la1,GRANDMASTER,-,ErichVonManstein,260,240,0.52,0
la1,GRANDMASTER,-,AU WhiteW0lf,862,869,0.498,1
la1,GRANDMASTER,-,MK Parzival J,152,142,0.517,1
la1,GRANDMASTER,-,TTV Peimbertt,119,108,0.5242,2
la1,GRANDMASTER,-,DW Senso,81,66,0.551,0
la1,GRANDMASTER,-,WEDGE,428,396,0.5194,2
la1,GRANDMASTER,-,Koreless,610,596,0.5058,1
la1,GRANDMASTER,-,Jeche,379,352,0.5185,2
la1,GRANDMASTER,-,Fórever with her,441,401,0.5238,0
la1,GRANDMASTER,-,union29,99,68,0.5928,1
la1,GRANDMASTER,-,Useless princess,79,42,0.6529,2
la1,GRANDMASTER,-,kikiwawa,132,90,0.5946,1
la1,GRANDMASTER,-,Cojudo,213,167,0.5605,2
la1,GRANDMASTER,-,IMistt,546,491,0.5265,1
la1,GRANDMASTER,-,Sparksfly,299,278,0.5182,2
la1,GRANDMASTER,-,DeathAngel33,620,592,0.5116,1
la1,GRANDMASTER,-, go 01 irl,78,55,0.5865,2
la1,GRANDMASTER,-,Teivs,589,558,0.5135,0
la1,GRANDMASTER,-,Lord Over Nexus,133,91,0.5938,1
la1,GRANDMASTER,-,Jot3x,177,167,0.5145,2
la1,GRANDMASTER,-,Undertakerzz9,372,290,0.5619,2
la1,GRANDMASTER,-,kikio,1046,1014,0.5078,2
la1,GRANDMASTER,-,TwentyLotz,262,218,0.5458,2
la1,GRANDMASTER,-,PhiI,349,331,0.5132,2
la1,GRANDMASTER,-,jemh,337,271,0.5543,2
la1,GRANDMASTER,-,Violetta,436,424,0.507,1
la1,GRANDMASTER,-,Hąyabusa,303,272,0.527,2
la1,GRANDMASTER,-,Tèmpest,115,118,0.4936,2
la1,GRANDMASTER,-,SWR Artanix,408,372,0.5231,0
la1,GRANDMASTER,-,WRŁD,91,53,0.6319,2
la1,GRANDMASTER,-,StarHide,258,226,0.5331,0
la1,GRANDMASTER,-,K chö,499,501,0.499,1
la1,GRANDMASTER,-,GaryGod,277,237,0.5389,1
la1,GRANDMASTER,-,ELSEÑORKEMONITO,585,579,0.5026,2
la1,GRANDMASTER,-,Byofrost,278,271,0.5064,1
la1,GRANDMASTER,-,LLALLALLALLA2022,89,79,0.5298,0
la1,GRANDMASTER,-,NIGHTBRINDER,397,354,0.5286,2
la1,GRANDMASTER,-,Acedia,233,213,0.5224,1
la1,GRANDMASTER,-,SiahEV,372,352,0.5138,2
la1,GRANDMASTER,-,Encore,244,215,0.5316,2
la1,GRANDMASTER,-,Daycrow,298,281,0.5147,2
la1,GRANDMASTER,-,FleekZ,206,199,0.5086,2
la1,GRANDMASTER,-,jahm,229,163,0.5842,2
la1,GRANDMASTER,-,WheelchairBilly,62,57,0.521,2
la1,GRANDMASTER,-,Caesar Uri ,634,593,0.5167,2
la1,GRANDMASTER,-,McMuffin,177,161,0.5237,2
la1,GRANDMASTER,-,Zaín,259,211,0.5511,2
la1,GRANDMASTER,-,Asterisk,125,98,0.5605,1
la1,GRANDMASTER,-,Origen,120,99,0.5479,2
la1,GRANDMASTER,-,ChangeMyNamePls,154,147,0.5116,0
la1,GRANDMASTER,-,ICU Zoomeranged,190,133,0.5882,0
la1,GRANDMASTER,-,BasebaLL,299,292,0.5059,2
la1,GRANDMASTER,-,ƒor her,295,294,0.5008,2
la1,GRANDMASTER,-,sauron117 LOL,634,579,0.5227,2
la1,GRANDMASTER,-,Dribulkai,226,196,0.5355,2
la1,GRANDMASTER,-,Deeang,95,84,0.5307,1
la1,GRANDMASTER,-,El Nąlgon,248,212,0.5391,2
la1,GRANDMASTER,-,STX Brightxoul,197,192,0.5064,2
la1,GRANDMASTER,-,Daddy Threshy,142,133,0.5164,1
la1,GRANDMASTER,-,Acuarelas,164,120,0.5775,1
la1,GRANDMASTER,-,Afroa,960,901,0.5159,1
la1,GRANDMASTER,-,NeiI,139,121,0.5346,0
la1,GRANDMASTER,-,Betoskki,233,185,0.5574,2
la1,GRANDMASTER,-,51 Antimonio Sb,284,266,0.5164,2
la1,GRANDMASTER,-,Virum Dante,127,84,0.6019,2
la1,GRANDMASTER,-,Soulsebastian8,356,304,0.5394,2
la1,GRANDMASTER,-,Il Palazzo,472,418,0.5303,2
la1,GRANDMASTER,-,ChompFizz,199,149,0.5718,2
la1,GRANDMASTER,-,Eclixer,113,108,0.5113,1
la1,GRANDMASTER,-,Shadon,145,114,0.5598,2
la1,GRANDMASTER,-,Attıs Ha Vuelto,188,148,0.5595,1
la1,GRANDMASTER,-,Simp de Soþhie,339,345,0.4956,2
la1,GRANDMASTER,-,PICK AP MID PLS,205,149,0.5791,0
la1,GRANDMASTER,-,Duttymick,514,460,0.5277,1
la1,GRANDMASTER,-,Quiet Ferocity,116,88,0.5686,2
la1,GRANDMASTER,-,ªTheEvolutionª,251,219,0.534,2
la1,GRANDMASTER,-,SnowLight,243,237,0.5062,2
la1,GRANDMASTER,-,va por ti emily,635,517,0.5512,1
la1,GRANDMASTER,-,AIien X ,126,112,0.5294,1
la1,GRANDMASTER,-,Youtube UJard,110,85,0.5641,2
la1,GRANDMASTER,-,LFT Urbandx,192,158,0.5486,1
la1,GRANDMASTER,-,farrawla,138,120,0.5349,2
la1,GRANDMASTER,-,Bonifacia,122,64,0.6559,2
la1,GRANDMASTER,-,Werkelchons,246,208,0.5419,2
la1,GRANDMASTER,-,MK WilBR,283,259,0.5221,2
la1,GRANDMASTER,-,Johan Love,354,319,0.526,0
la1,GRANDMASTER,-,MarchedWaif89,1028,1005,0.5057,2
la1,GRANDMASTER,-,Hybríd,178,164,0.5205,1
la1,GRANDMASTER,-,UG Machaco,240,199,0.5467,2
la1,GRANDMASTER,-,Helios,138,121,0.5328,1
la1,GRANDMASTER,-,Fínzy,330,270,0.55,1
la1,GRANDMASTER,-,Mariah,172,130,0.5695,2
la1,GRANDMASTER,-,HärryLaCruuu,204,169,0.5469,2
la1,GRANDMASTER,-,Dr Mayan,162,126,0.5625,2
la1,GRANDMASTER,-,TheZumer,361,349,0.5085,2
la1,GRANDMASTER,-,Im Not Percede,121,80,0.602,2
la1,GRANDMASTER,-,Splatter,248,235,0.5135,1
la1,GRANDMASTER,-,Deadly Cream,183,175,0.5112,2
la1,GRANDMASTER,-,Jax oprimido,281,249,0.5302,1
la1,GRANDMASTER,-,Cosmic Paradais,431,412,0.5113,1
la1,GRANDMASTER,-,GatoSteMen,407,407,0.5,2
la1,GRANDMASTER,-,Be Still,426,386,0.5246,1
la1,MASTER,-,K Ø Y I R A,431,392,0.5237,2
la1,MASTER,-,menace,90,69,0.566,1
la1,MASTER,-,Dr Insólito,129,128,0.5019,2
la1,MASTER,-,Bittersweet boy,71,73,0.4931,1
la1,MASTER,-,DeRada8,73,71,0.5069,0
la1,MASTER,-,Sniperkrry,328,285,0.5351,2
la1,MASTER,-,NF Kurisi ,149,142,0.512,2
la1,MASTER,-,RealKuri,164,112,0.5942,1
la1,MASTER,-,StardustFox,371,354,0.5117,2
la1,MASTER,-,JONBEO,177,160,0.5252,1
la1,MASTER,-,Kiroos,215,222,0.492,2
la1,MASTER,-,jimmyplay,515,452,0.5326,1
la1,MASTER,-,Okumurax77,314,278,0.5304,2
la1,MASTER,-,Zilch21,464,449,0.5082,2
la1,MASTER,-,spicy taquito,276,249,0.5257,2
la1,MASTER,-,conrat,217,193,0.5293,2
la1,MASTER,-,GG Spectre,188,144,0.5663,1
la1,MASTER,-,PG Trick2blu4,646,587,0.5239,0
la1,MASTER,-,iBatheinTheBlood,289,229,0.5579,1
la1,MASTER,-,MrPriestlyDT,77,45,0.6311,0
la1,MASTER,-,Sicario Emprende,253,259,0.4941,1
la1,MASTER,-,Diogo Car,170,157,0.5199,0
la1,MASTER,-,My Waifu Emilia,285,239,0.5439,2
la1,MASTER,-,SG Ðrilaxs,498,455,0.5226,2
la1,MASTER,-,Qedykeso,231,213,0.5203,1
la1,MASTER,-,Seishin,470,450,0.5109,1
la1,MASTER,-,Déstrü,238,231,0.5075,2
la1,MASTER,-,busco amigos pls,165,128,0.5631,2
la1,MASTER,-,Diogo123,243,226,0.5181,1
la1,MASTER,-,Michi Miado,78,57,0.5778,1
la1,MASTER,-,TyranFX,664,662,0.5008,2
la1,MASTER,-,Lann,86,81,0.515,2
la1,MASTER,-,oOoRenoOo,272,279,0.4936,2
la1,MASTER,-,Senryu,77,58,0.5704,1
la1,MASTER,-,Wabı Sabı,63,48,0.5676,1
la1,MASTER,-,Elvin Leo,158,135,0.5392,2
la1,MASTER,-,TwitchTV Aibreik,175,147,0.5435,2
la1,MASTER,-,Osclaw,164,124,0.5694,2
la1,MASTER,-,KaynbeciI,215,191,0.5296,2
la1,MASTER,-,rambo1456,197,183,0.5184,1
la1,MASTER,-,Death Of Knight,164,141,0.5377,1
la1,MASTER,-,Br3t,171,150,0.5327,2
la1,MASTER,-,xM Hyzteria I,242,218,0.5261,2
la1,MASTER,-,MASHIDIOS,280,219,0.5611,2
la1,MASTER,-,Hâte,109,79,0.5798,0
la1,MASTER,-,Siwars XI,251,195,0.5628,0
la1,MASTER,-,Onier,68,69,0.4964,1
