region,rank,division,summonerName,win,lose,winRatio,DorF
ru,GRANDMASTER,-,global warming ,43,31,0.5811,2
ru,GRANDMASTER,-,cocabob,558,534,0.511,2
ru,GRANDMASTER,-,gøvnø  igra,174,136,0.5613,2
ru,GRANDMASTER,-,2 22 P M,370,330,0.5286,2
ru,GRANDMASTER,-,Sterben9,286,226,0.5586,1
ru,GRANDMASTER,-,Copy Ninja,516,488,0.5139,0
ru,GRANDMASTER,-,Пøнтий Пилaт,524,498,0.5127,1
ru,GRANDMASTER,-,Tokene,152,136,0.5278,2
ru,GRANDMASTER,-,hunty mommy,282,248,0.5321,1
ru,GRANDMASTER,-,CD SurokK DC,216,205,0.5131,1
ru,GRANDMASTER,-,SharinganKarthus,227,173,0.5675,2
ru,GRANDMASTER,-,vanyushaaa,66,43,0.6055,2
ru,GRANDMASTER,-,BUŁLET1,305,275,0.5259,2
ru,GRANDMASTER,-,VALERONGIDROPON,425,382,0.5266,1
ru,GRANDMASTER,-,Kasaroz,175,135,0.5645,1
ru,GRANDMASTER,-,moondolf,112,87,0.5628,2
ru,GRANDMASTER,-,HarleyyQuinn,555,514,0.5192,0
ru,GRANDMASTER,-, NeRoCristiMD,277,244,0.5317,2
ru,GRANDMASTER,-,Dodyrchik,424,411,0.5078,1
ru,GRANDMASTER,-,TwTV XioShio94,71,49,0.5917,1
ru,GRANDMASTER,-,Мда1123,116,87,0.5714,1
ru,GRANDMASTER,-,un creditable,439,407,0.5189,2
ru,GRANDMASTER,-,kienandlucaabusa,141,110,0.5618,2
ru,GRANDMASTER,-,yаbloko,380,339,0.5285,1
ru,GRANDMASTER,-,Isnurgencys,107,89,0.5459,2
ru,GRANDMASTER,-,Рудэус Болотный,73,56,0.5659,1
ru,GRANDMASTER,-,EkleDank,138,131,0.513,2
ru,GRANDMASTER,-,RUS2Wolfy,242,197,0.5513,0
ru,GRANDMASTER,-,Tratatata chpoke,155,138,0.529,1
ru,GRANDMASTER,-,FecalBear,101,82,0.5519,2
ru,GRANDMASTER,-,Łéønardø,251,237,0.5143,2
ru,GRANDMASTER,-,MrTеa,418,388,0.5186,1
ru,GRANDMASTER,-,TimNewLight,319,223,0.5886,2
ru,GRANDMASTER,-,Hardstuck musor,95,77,0.5523,0
ru,GRANDMASTER,-,Peaky sênd nüdes,60,49,0.5505,2
ru,GRANDMASTER,-,RikZyy,269,239,0.5295,2
ru,GRANDMASTER,-,yYWnaMRcUY4sfy26,86,53,0.6187,1
ru,GRANDMASTER,-,Hìde on bush,238,201,0.5421,2
ru,GRANDMASTER,-,Zalmeaornis,81,48,0.6279,2
ru,GRANDMASTER,-,Madnessn1,157,147,0.5164,2
ru,GRANDMASTER,-,Poyalko,68,52,0.5667,2
ru,GRANDMASTER,-,THELASTRONIN AL,77,40,0.6581,2
ru,GRANDMASTER,-,Rawcore,710,651,0.5217,1
ru,GRANDMASTER,-,Реасе Dose ,62,64,0.4921,2
ru,GRANDMASTER,-,burden boy,169,140,0.5469,1
ru,GRANDMASTER,-,Astrolog Fedor,492,454,0.5201,2
ru,GRANDMASTER,-,ESHKEREEEEEEEEEE,220,198,0.5263,2
ru,GRANDMASTER,-,Awilo,101,74,0.5771,1
ru,GRANDMASTER,-,Cornucopia,80,61,0.5674,2
ru,GRANDMASTER,-,Пøнтий Пилaт,524,498,0.5127,1
ru,GRANDMASTER,-,RikZyy,269,239,0.5295,2
ru,GRANDMASTER,-,Copy Ninja,516,488,0.5139,0
ru,GRANDMASTER,-,SharinganKarthus,227,173,0.5675,2
ru,GRANDMASTER,-,red oceán,86,56,0.6056,1
ru,GRANDMASTER,-,CD SurokK DC,216,205,0.5131,1
ru,GRANDMASTER,-,MrTеa,418,388,0.5186,1
ru,GRANDMASTER,-,yYWnaMRcUY4sfy26,86,53,0.6187,1
ru,GRANDMASTER,-,Hìde on bush,238,201,0.5421,2
ru,GRANDMASTER,-,Fisik,358,329,0.5211,2
ru,GRANDMASTER,-,Black Agate,129,106,0.5489,1
ru,GRANDMASTER,-,Smerelk,436,402,0.5203,2
ru,GRANDMASTER,-,Draven i balanse,152,104,0.5938,2
ru,GRANDMASTER,-,yurameister,167,134,0.5548,2
ru,GRANDMASTER,-,Zalmeaornis,81,48,0.6279,2
ru,GRANDMASTER,-,Fairon,257,190,0.5749,2
ru,GRANDMASTER,-,Sênbônzâkurâ,356,352,0.5028,0
ru,GRANDMASTER,-, NeRoCristiMD,277,244,0.5317,2
ru,GRANDMASTER,-,Tokene,152,136,0.5278,2
ru,GRANDMASTER,-,Не хочу в армию,135,92,0.5947,2
ru,GRANDMASTER,-,TimNewLight,319,223,0.5886,2
ru,GRANDMASTER,-,cocabob,558,534,0.511,2
ru,GRANDMASTER,-,sapph1re,152,134,0.5315,2
ru,GRANDMASTER,-,Kapa42,339,302,0.5289,1
ru,GRANDMASTER,-,zhangyuxiaowanzi,228,158,0.5907,1
ru,GRANDMASTER,-,EkleDank,138,131,0.513,2
ru,GRANDMASTER,-,un creditable,439,407,0.5189,2
ru,GRANDMASTER,-,43152,102,101,0.5025,1
ru,GRANDMASTER,-,R1fo,145,117,0.5534,1
ru,GRANDMASTER,-,FecalBear,101,82,0.5519,2
ru,GRANDMASTER,-,Аirobloodin,258,238,0.5202,2
ru,GRANDMASTER,-,yаbloko,380,339,0.5285,1
ru,GRANDMASTER,-,MrGraek,280,251,0.5273,2
ru,GRANDMASTER,-,СВЕКЛОВИЧНЫЙ ЖОМ,214,190,0.5297,1
ru,GRANDMASTER,-,KrasEg,164,126,0.5655,2
ru,GRANDMASTER,-,2 22 P M,370,330,0.5286,2
ru,GRANDMASTER,-,Łéønardø,251,237,0.5143,2
ru,GRANDMASTER,-,Tratatata chpoke,155,138,0.529,1
ru,GRANDMASTER,-,Exeria,259,220,0.5407,2
ru,GRANDMASTER,-,TwTV XioShio94,71,49,0.5917,1
ru,GRANDMASTER,-,THELASTRONIN AL,77,40,0.6581,2
ru,GRANDMASTER,-,Kill,37,33,0.5286,2
ru,GRANDMASTER,-,hunty mommy,282,248,0.5321,1
ru,GRANDMASTER,-,Rawcore,710,651,0.5217,1
ru,GRANDMASTER,-,HarleyyQuinn,555,514,0.5192,0
ru,GRANDMASTER,-,OTP kata ,290,250,0.537,2
ru,GRANDMASTER,-,Hardstuck musor,95,77,0.5523,0
ru,GRANDMASTER,-,Skizzplz,114,95,0.5455,1
ru,GRANDMASTER,-,kienandlucaabusa,141,110,0.5618,2
ru,GRANDMASTER,-,1711,177,170,0.5101,2
ru,GRANDMASTER,-,Poyalko,68,52,0.5667,2
ru,GRANDMASTER,-,Metalonot,210,190,0.525,2
ru,GRANDMASTER,-,SnJake,234,223,0.512,2
ru,GRANDMASTER,-,15 12 17,514,494,0.5099,2
ru,GRANDMASTER,-,BlinovskyReborn,1093,1058,0.5081,1
ru,GRANDMASTER,-,Madnessn1,157,147,0.5164,2
ru,GRANDMASTER,-,Рудэус Болотный,73,56,0.5659,1
ru,GRANDMASTER,-,МяуМяуВсемПривяу,164,129,0.5597,1
ru,GRANDMASTER,-,RUS2Wolfy,242,197,0.5513,0
ru,GRANDMASTER,-,Isnurgencys,107,89,0.5459,2
ru,GRANDMASTER,-,Himeera,78,64,0.5493,2
ru,GRANDMASTER,-,Мда1123,116,87,0.5714,1
ru,GRANDMASTER,-,Peaky sênd nüdes,60,49,0.5505,2
ru,GRANDMASTER,-,Sterben9,286,226,0.5586,1
ru,GRANDMASTER,-,fight at crab,62,40,0.6078,2
ru,GRANDMASTER,-,Fizz2Chall,203,153,0.5702,0
ru,GRANDMASTER,-,BUŁLET1,305,275,0.5259,2
ru,GRANDMASTER,-,dаewoo matiz,239,225,0.5151,0
ru,GRANDMASTER,-,BigMuffin3,241,200,0.5465,2
ru,GRANDMASTER,-,global warming ,43,31,0.5811,2
ru,GRANDMASTER,-,Treyz,163,109,0.5993,1
ru,GRANDMASTER,-,suzy43,60,45,0.5714,2
ru,GRANDMASTER,-,Khtari Minnesota,346,301,0.5348,2
ru,GRANDMASTER,-,Kasaroz,175,135,0.5645,1
ru,GRANDMASTER,-,moondolf,112,87,0.5628,2
ru,GRANDMASTER,-,VALERONGIDROPON,425,382,0.5266,1
ru,GRANDMASTER,-,Dodyrchik,424,411,0.5078,1
ru,GRANDMASTER,-,elo monster,92,60,0.6053,2
ru,GRANDMASTER,-,gøvnø  igra,174,136,0.5613,2
ru,GRANDMASTER,-,Kenny Toss,127,96,0.5695,0
ru,GRANDMASTER,-,Skaði,230,231,0.4989,2
ru,GRANDMASTER,-,vanyushaaa,66,43,0.6055,2
ru,GRANDMASTER,-,TTV HTMimp,138,126,0.5227,1
ru,GRANDMASTER,-,TripleASS Ghoul,747,701,0.5159,1
ru,GRANDMASTER,-,Реасе Dose ,62,64,0.4921,2
ru,GRANDMASTER,-,burden boy,169,140,0.5469,1
ru,GRANDMASTER,-,Astrolog Fedor,492,454,0.5201,2
ru,GRANDMASTER,-,ESHKEREEEEEEEEEE,220,198,0.5263,2
ru,GRANDMASTER,-,Awilo,101,74,0.5771,1
ru,GRANDMASTER,-,Cornucopia,80,61,0.5674,2
ru,GRANDMASTER,-,Пøнтий Пилaт,524,498,0.5127,1
ru,GRANDMASTER,-,RikZyy,269,239,0.5295,2
ru,GRANDMASTER,-,Copy Ninja,516,488,0.5139,0
ru,GRANDMASTER,-,SharinganKarthus,227,173,0.5675,2
ru,GRANDMASTER,-,red oceán,86,56,0.6056,1
ru,GRANDMASTER,-,CD SurokK DC,216,205,0.5131,1
ru,GRANDMASTER,-,MrTеa,418,388,0.5186,1
ru,GRANDMASTER,-,yYWnaMRcUY4sfy26,86,53,0.6187,1
ru,GRANDMASTER,-,Hìde on bush,238,201,0.5421,2
ru,GRANDMASTER,-,Fisik,358,329,0.5211,2
ru,GRANDMASTER,-,Black Agate,129,106,0.5489,1
ru,GRANDMASTER,-,Smerelk,436,402,0.5203,2
ru,GRANDMASTER,-,Draven i balanse,152,104,0.5938,2
ru,GRANDMASTER,-,yurameister,167,134,0.5548,2
ru,MASTER,-,Rubwik01,185,188,0.496,2
ru,MASTER,-,Shi hi teo,93,65,0.5886,1
ru,MASTER,-,NoNameNoProblems,105,88,0.544,1
ru,MASTER,-,Ермак,22,17,0.5641,2
ru,MASTER,-,Silent Wish,289,276,0.5115,1
ru,MASTER,-,Hungry lolo,211,161,0.5672,2
ru,MASTER,-,S М,234,208,0.5294,2
ru,MASTER,-,TwTv dima3trey,199,177,0.5293,2
ru,MASTER,-,CurtisJackson,428,381,0.529,1
ru,MASTER,-,NerfJgKataPls,112,87,0.5628,0
ru,MASTER,-,SobakaMidCarry,250,213,0.54,1
ru,MASTER,-,Bleach v9,366,303,0.5471,2
ru,MASTER,-,Zogebang еблан,460,441,0.5105,2
ru,MASTER,-,Fogzy,258,238,0.5202,2
ru,MASTER,-,heroin enjoyer,128,111,0.5356,2
ru,MASTER,-,lai xiao  qi,419,399,0.5122,1
ru,MASTER,-,EMpeRoRCriNGebOI,571,531,0.5181,0
ru,MASTER,-,Ен0тПолосКун,123,91,0.5748,1
ru,MASTER,-,eRr,115,93,0.5529,2
ru,MASTER,-,Cornelius,179,180,0.4986,1
ru,MASTER,-,OAOAOAOAOAOAOAOA,170,169,0.5015,2
ru,MASTER,-,Тюр,513,500,0.5064,2
ru,MASTER,-,Шишкин лес,543,514,0.5137,2
ru,MASTER,-,EU PRIDE,74,72,0.5068,2
ru,MASTER,-,OTP T1 Yasuo,145,114,0.5598,1
ru,MASTER,-,Каспийская сучка,430,394,0.5218,2
ru,MASTER,-,Jày Mªr,43,41,0.5119,2
ru,MASTER,-, Райзерлепуассон,88,73,0.5466,2
ru,MASTER,-,Вжух и ты ихний,83,62,0.5724,2
ru,MASTER,-,Devilast,165,120,0.5789,1
ru,MASTER,-,CD4,90,78,0.5357,1
ru,MASTER,-,Dorki,211,190,0.5262,2
ru,MASTER,-,Lord Hater,322,300,0.5177,2
ru,MASTER,-,Barbaroon,182,189,0.4906,1
ru,MASTER,-,lil peep abuser,110,99,0.5263,0
ru,MASTER,-,ASI FLO,93,80,0.5376,2
ru,MASTER,-,Touch Me Please,132,117,0.5301,2
