region,rank,division,summonerName,win,lose,winRatio,DorF
jp1,DIAMOND,IV,Cold2,69,78,0.4694,1
jp1,DIAMOND,IV,宮崎ゼミ,29,48,0.3766,2
jp1,DIAMOND,IV,さっくろ,360,360,0.5,1
jp1,DIAMOND,IV,Ģoblin,13,9,0.5909,2
jp1,DIAMOND,IV,LoneIy,157,118,0.5709,2
jp1,DIAMOND,IV,brian123000,85,64,0.5705,2
jp1,DIAMOND,IV,Rie,181,163,0.5262,1
jp1,DIAMOND,IV,マイケル,231,220,0.5122,1
jp1,DIAMOND,IV,笑顔天使春ちゃん,135,113,0.5444,1
jp1,DIAMOND,IV,めぐみたゃん,38,28,0.5758,1
jp1,DIAMOND,IV,花天狂骨枯松心中,137,113,0.548,1
jp1,DIAMOND,IV,GiveMeFredom,549,508,0.5194,2
jp1,DIAMOND,IV,アデスト教司祭,91,79,0.5353,2
jp1,DIAMOND,IV,EsportsMan,16,29,0.3556,2
jp1,DIAMOND,IV,1024Member,28,35,0.4444,2
jp1,DIAMOND,IV,ココニャ,24,27,0.4706,1
jp1,DIAMOND,IV,minaponzu,387,366,0.5139,2
jp1,DIAMOND,IV,shion410,257,224,0.5343,2
jp1,DIAMOND,IV,O  v  O,74,58,0.5606,1
jp1,DIAMOND,IV,Nemrod,57,41,0.5816,1
jp1,DIAMOND,IV,Mel0np4n,364,331,0.5237,1
jp1,DIAMOND,IV,velköz,104,71,0.5943,2
jp1,DIAMOND,IV,昨天段位今天目標,368,380,0.492,2
jp1,DIAMOND,IV,Silencesuzuk4,84,71,0.5419,1
jp1,DIAMOND,IV,かゆみ止め,97,82,0.5419,2
jp1,DIAMOND,IV,部長です,139,126,0.5245,1
jp1,DIAMOND,IV,burstermachine,236,227,0.5097,2
jp1,DIAMOND,IV,桐崎 千棘,82,92,0.4713,2
jp1,DIAMOND,IV,せりちゃん,175,171,0.5058,1
jp1,DIAMOND,IV,lvern,111,98,0.5311,1
jp1,DIAMOND,IV,Heartyx,78,65,0.5455,2
jp1,DIAMOND,IV,かにごん,79,72,0.5232,2
jp1,DIAMOND,IV,Misakaz,171,144,0.5429,1
jp1,DIAMOND,IV,IllIllIlI,30,24,0.5556,1
jp1,DIAMOND,IV,Theresa,89,64,0.5817,2
jp1,DIAMOND,IV,北白川丶,36,27,0.5714,2
jp1,DIAMOND,IV,nodfan,302,274,0.5243,1
jp1,DIAMOND,IV,Fish Carries U,231,175,0.569,2
jp1,DIAMOND,IV,御杖村のニート,266,236,0.5299,2
jp1,DIAMOND,IV,AloneTogether,182,148,0.5515,1
jp1,DIAMOND,IV,Vaundy,53,28,0.6543,2
jp1,DIAMOND,IV,secretsnakes,278,247,0.5295,1
jp1,DIAMOND,IV,мyτн шłÑłЯäÐë,185,172,0.5182,2
jp1,DIAMOND,IV,くれはちゃん,292,245,0.5438,2
jp1,DIAMOND,IV,YuiMatsuEX,132,112,0.541,2
jp1,DIAMOND,IV,Avidareeee,78,76,0.5065,1
jp1,DIAMOND,IV,Kersha,130,109,0.5439,2
jp1,DIAMOND,IV,MrSingleLin,92,68,0.575,2
jp1,DIAMOND,IV,世界の森,265,271,0.4944,2
jp1,DIAMOND,IV,もるもるちゃん,263,266,0.4972,1
jp1,DIAMOND,IV,東風谷早苗,15,17,0.4688,1
jp1,DIAMOND,IV,Der Eisendrache,47,14,0.7705,1
jp1,DIAMOND,IV,pνman,107,76,0.5847,1
jp1,DIAMOND,IV,どれみ教室,72,50,0.5902,2
jp1,DIAMOND,IV,運ゲー,82,74,0.5256,1
jp1,DIAMOND,IV,Łyric,36,32,0.5294,1
jp1,DIAMOND,IV,全く見えない,155,137,0.5308,1
jp1,DIAMOND,IV,泡になった,155,142,0.5219,1
jp1,DIAMOND,IV,FazeyLeaf,164,142,0.5359,2
jp1,DIAMOND,IV,TakeGirl,35,23,0.6034,1
jp1,DIAMOND,IV,ZuGi,583,586,0.4987,2
jp1,DIAMOND,IV,ПАЦИЕНТ,89,103,0.4635,1
jp1,DIAMOND,IV,SBW Shenelle,178,165,0.519,2
jp1,DIAMOND,IV,LuoXi,115,74,0.6085,2
jp1,DIAMOND,IV,南みれい,65,54,0.5462,2
jp1,DIAMOND,IV,CoinFlipGames,527,538,0.4948,1
jp1,DIAMOND,IV,森のもふもふ,470,468,0.5011,1
jp1,DIAMOND,IV,月が眩しい,276,236,0.5391,1
jp1,DIAMOND,IV,DRONACH,43,40,0.5181,1
jp1,DIAMOND,IV,0neshot,147,124,0.5424,1
jp1,DIAMOND,IV,純 ゲバル,151,120,0.5572,0
jp1,DIAMOND,IV,上手くなりたい,140,113,0.5534,2
jp1,DIAMOND,IV,ikii,62,73,0.4593,1
jp1,DIAMOND,IV,Dragon,549,514,0.5165,2
jp1,DIAMOND,IV,DragoonFruit,261,233,0.5283,2
jp1,DIAMOND,IV,風雷さん,39,36,0.52,2
jp1,DIAMOND,IV,さもしゃん,760,737,0.5077,1
jp1,DIAMOND,IV,lllIllllI,66,67,0.4962,1
jp1,DIAMOND,IV,台灣的耶路撒冷,99,113,0.467,1
jp1,DIAMOND,IV,凪 誠士郎,80,63,0.5594,1
jp1,DIAMOND,IV,柳ポン酢,402,387,0.5095,2
jp1,DIAMOND,IV,Black Hole,20,7,0.7407,0
jp1,DIAMOND,IV,我住海辺我愛浪,412,385,0.5169,1
jp1,DIAMOND,IV,Kaisa or Dodge,159,143,0.5265,1
jp1,DIAMOND,IV,らびぜりー,224,189,0.5424,1
jp1,DIAMOND,IV,froze bronze OuO,290,247,0.54,1
jp1,DIAMOND,IV,アイオニア代表,55,52,0.514,1
jp1,DIAMOND,IV,とうまー,167,165,0.503,1
jp1,DIAMOND,IV,RAVEN217,71,52,0.5772,1
jp1,DIAMOND,IV,sivirazer,51,36,0.5862,2
jp1,DIAMOND,IV,FEED KlNG,82,66,0.5541,2
jp1,DIAMOND,IV,星 宝,497,465,0.5166,1
jp1,DIAMOND,IV,0д0,136,120,0.5312,1
jp1,DIAMOND,IV,NulledZoneJP,933,893,0.511,1
jp1,DIAMOND,IV,lAWlIP0P,261,248,0.5128,2
jp1,DIAMOND,IV,nao aguento mais,181,183,0.4973,2
jp1,DIAMOND,IV,午後のこうちゃ,346,305,0.5315,2
jp1,DIAMOND,IV,Cover,17,13,0.5667,1
jp1,DIAMOND,IV,私は入って来るよ,117,88,0.5707,1
jp1,DIAMOND,IV,え で す け,306,301,0.5041,1
jp1,DIAMOND,IV,Ayezen,363,344,0.5134,2
jp1,DIAMOND,IV,JerrrySHI,57,16,0.7808,2
jp1,DIAMOND,IV,kesukeanswer,56,45,0.5545,2
jp1,DIAMOND,IV,一無語一,1253,1238,0.503,2
jp1,DIAMOND,IV,Lovel0ve,78,57,0.5778,1
jp1,DIAMOND,IV,zcxvcxzxcvzxc,56,54,0.5091,2
jp1,DIAMOND,IV,magas,153,152,0.5016,2
jp1,DIAMOND,IV,あまあめ,76,52,0.5938,1
jp1,DIAMOND,IV,小可愛い最萌,218,163,0.5722,2
jp1,DIAMOND,IV,小鳥遊六花1997,129,109,0.542,2
jp1,DIAMOND,IV,Genius JiRen,239,210,0.5323,1
jp1,DIAMOND,IV,小炫神,138,87,0.6133,2
jp1,DIAMOND,IV,bona44,231,226,0.5055,2
jp1,DIAMOND,IV,PYKE99,785,766,0.5061,2
jp1,DIAMOND,IV,能給我点個外売嘛,136,114,0.544,2
jp1,DIAMOND,IV,ZetsuP,210,176,0.544,2
jp1,DIAMOND,IV,如疾風,32,24,0.5714,1
jp1,DIAMOND,IV,神宮寺ナオ,242,224,0.5193,1
jp1,DIAMOND,IV,IIIllIlIIIlIl,89,88,0.5028,2
jp1,DIAMOND,IV,よちか,196,192,0.5052,0
jp1,DIAMOND,IV,アヒルだーね,306,288,0.5152,1
jp1,DIAMOND,IV,UZI丶TnT,96,72,0.5714,1
jp1,DIAMOND,IV,夜未央,230,197,0.5386,2
jp1,DIAMOND,IV,FIzz on ur Jayce,226,192,0.5407,1
jp1,DIAMOND,IV,Prunus,95,91,0.5108,1
jp1,DIAMOND,IV,孤独な傷,136,125,0.5211,1
jp1,DIAMOND,IV,矢吹奈子,175,149,0.5401,1
jp1,DIAMOND,IV,beloo0n,145,145,0.5,2
jp1,DIAMOND,IV,BananaDOIDASSA,436,451,0.4915,2
jp1,DIAMOND,IV,薔薇獄乙女,278,290,0.4894,2
jp1,DIAMOND,IV,Sakazuki,149,102,0.5936,2
jp1,DIAMOND,IV,ミカレティシア,147,143,0.5069,2
jp1,DIAMOND,IV,じゃっっく,85,76,0.528,1
jp1,DIAMOND,IV,歪比巴布,138,115,0.5455,1
jp1,DIAMOND,IV,同志社大学,94,75,0.5562,2
jp1,DIAMOND,IV,Whiny,90,82,0.5233,1
jp1,DIAMOND,IV,こぶ持ち,141,112,0.5573,1
jp1,DIAMOND,IV,ポルカばあちゃん,196,178,0.5241,2
jp1,DIAMOND,IV,Invocador 1,309,285,0.5202,1
jp1,DIAMOND,IV,T1WIN,702,654,0.5177,2
jp1,DIAMOND,IV,情与風月尓与我,285,243,0.5398,1
jp1,DIAMOND,III,eroマンガ先生,160,165,0.4923,1
jp1,DIAMOND,III,Nec,298,291,0.5059,1
jp1,DIAMOND,III,と り,49,39,0.5568,2
jp1,DIAMOND,III,葵 橋,123,112,0.5234,2
jp1,DIAMOND,III,MeJi Desperate,15,11,0.5769,2
jp1,DIAMOND,III,Teritama123,168,129,0.5657,2
jp1,DIAMOND,III,llelPara,278,282,0.4964,1
jp1,DIAMOND,III,本仙女比裂開了,293,286,0.506,1
jp1,DIAMOND,III,100万回負けたadc,344,320,0.5181,2
jp1,DIAMOND,III,蛙蛙蛙蛙蛙蛙蛙蛙,293,266,0.5242,1
jp1,DIAMOND,III,黒猫たいちょー,273,284,0.4901,1
jp1,DIAMOND,III,小可愛沒人愛,165,157,0.5124,2
jp1,DIAMOND,III,HARUKINGDOM,184,140,0.5679,2
jp1,DIAMOND,III,Tasek,309,272,0.5318,1
jp1,DIAMOND,III,YasuOh My God,182,167,0.5215,1
jp1,DIAMOND,III,T chalIa,134,133,0.5019,1
jp1,DIAMOND,III,オレヨレン ソり,307,290,0.5142,1
jp1,DIAMOND,III,紫苑寺萌子z,150,121,0.5535,2
jp1,DIAMOND,III,6to9,70,34,0.6731,2
jp1,DIAMOND,III,マリッカ,105,85,0.5526,2
jp1,DIAMOND,III,ShIEI,193,163,0.5421,1
jp1,DIAMOND,III,灰色と青,64,52,0.5517,1
jp1,DIAMOND,III,寝 夢,120,103,0.5381,2
jp1,DIAMOND,III,イシコロ,93,65,0.5886,1
jp1,DIAMOND,III,Kaeruwa,408,388,0.5126,1
jp1,DIAMOND,III,上分困難戸,408,378,0.5191,2
jp1,DIAMOND,III,毛利元就,250,224,0.5274,2
jp1,DIAMOND,III,Taurus,110,88,0.5556,2
jp1,DIAMOND,III,Butler,45,33,0.5769,2
jp1,DIAMOND,III,Haru yo koi,303,271,0.5279,2
jp1,DIAMOND,III,Symphony No 9,606,581,0.5105,1
jp1,DIAMOND,III,メディカラ,236,224,0.513,2
jp1,DIAMOND,III,アルパカモフモフ,63,47,0.5727,1
jp1,DIAMOND,III,alistaralone,151,132,0.5336,1
jp1,DIAMOND,III,Rudeus9,324,311,0.5102,2
jp1,DIAMOND,III,DemonEdge,364,362,0.5014,1
jp1,DIAMOND,III,163cm117kg8cm,122,93,0.5674,1
jp1,DIAMOND,III,skkrahh,164,134,0.5503,1
jp1,DIAMOND,III,はすたあ,193,190,0.5039,1
jp1,DIAMOND,III,Tottenhamhotspur,118,105,0.5291,1
jp1,DIAMOND,III,yourzz,276,246,0.5287,1
jp1,DIAMOND,III,Syuncream,488,445,0.523,2
jp1,DIAMOND,III,ミスU,248,219,0.531,2
jp1,DIAMOND,III,ダブルバレル,231,200,0.536,1
jp1,DIAMOND,III,H VI VIII XCVIII,577,571,0.5026,2
jp1,DIAMOND,III,Clash Hero,179,179,0.5,1
jp1,DIAMOND,III,Ragedad,143,141,0.5035,2
jp1,DIAMOND,III,uτa,313,304,0.5073,1
jp1,DIAMOND,III,再睡一会儿,100,113,0.4695,2
jp1,DIAMOND,III,ゆめづき,321,309,0.5095,2
jp1,DIAMOND,III,Riyeon,180,166,0.5202,2
jp1,DIAMOND,III,Xayah the joker,278,277,0.5009,1
jp1,DIAMOND,III,一皓哥哥,170,148,0.5346,2
jp1,DIAMOND,III,bait meee,244,235,0.5094,2
jp1,DIAMOND,III,SKT Peanutt,261,207,0.5577,2
jp1,DIAMOND,III,Cat need Sakana,176,175,0.5014,2
jp1,DIAMOND,III,burn your home,732,728,0.5014,2
jp1,DIAMOND,III,οne sakai,141,162,0.4653,1
jp1,DIAMOND,III,めるへび,593,568,0.5108,1
jp1,DIAMOND,III,ÐzuKill,350,351,0.4993,2
jp1,DIAMOND,III,ニョン,105,104,0.5024,1
jp1,DIAMOND,III,女神パルテナ,424,380,0.5274,2
jp1,DIAMOND,III,unlucky OvO,100,119,0.4566,2
jp1,DIAMOND,III,Pretentious,159,113,0.5846,1
jp1,DIAMOND,III,UZUOAN,457,415,0.5241,2
jp1,DIAMOND,III,天神 子兎音,82,75,0.5223,1
jp1,DIAMOND,III,Janna as u wish,67,41,0.6204,2
jp1,DIAMOND,III,てぃきちゃん,100,54,0.6494,1
jp1,DIAMOND,III,xzz真棒,200,159,0.5571,2
jp1,DIAMOND,III,taro110,720,681,0.5139,2
jp1,DIAMOND,III,五等分のExodia,216,215,0.5012,2
jp1,DIAMOND,III,藍 寶,93,77,0.5471,1
jp1,DIAMOND,III,ŠiuCute Ad,189,145,0.5659,0
jp1,DIAMOND,III,Nva,70,50,0.5833,2
jp1,DIAMOND,III,tian,280,278,0.5018,2
jp1,DIAMOND,III,サイコじゃない,367,339,0.5198,1
jp1,DIAMOND,III,HVF Yudi,421,402,0.5115,2
jp1,DIAMOND,III,りょーくん,61,47,0.5648,2
jp1,DIAMOND,III,皇珈騎士,730,714,0.5055,2
jp1,DIAMOND,III,mozambique,287,282,0.5044,2
jp1,DIAMOND,III,JG97,908,922,0.4962,2
jp1,DIAMOND,III,少々待ちください,299,263,0.532,2
jp1,DIAMOND,III,引き籠もり,162,135,0.5455,2
jp1,DIAMOND,III,2 teemo one cup,214,187,0.5337,2
jp1,DIAMOND,III,丨StarRanger丨,83,56,0.5971,1
jp1,DIAMOND,III,sollo9,304,299,0.5041,1
jp1,DIAMOND,III,Metamonn,387,351,0.5244,2
jp1,DIAMOND,III,smash200000,200,201,0.4988,2
jp1,DIAMOND,III,声微ご飯否,447,403,0.5259,1
jp1,DIAMOND,III,東大川越校校草,136,118,0.5354,1
jp1,DIAMOND,III,ZO GLASSY,219,210,0.5105,1
jp1,DIAMOND,III,Ðit Mε ßøn Nhªt,235,195,0.5465,1
jp1,DIAMOND,III,成就感,86,81,0.515,1
jp1,DIAMOND,III,玉 衡,383,369,0.5093,2
jp1,DIAMOND,III,もみもみ,137,118,0.5373,1
jp1,DIAMOND,III,Ηide on bush,21,20,0.5122,1
jp1,DIAMOND,III,KAIRU,227,193,0.5405,2
jp1,DIAMOND,III,三瓶三,85,72,0.5414,1
jp1,DIAMOND,III,kmjuuu,268,207,0.5642,1
jp1,DIAMOND,III,ドソキーユソグ,70,64,0.5224,2
jp1,DIAMOND,III,Who Fed Raph,322,290,0.5261,1
jp1,DIAMOND,III,GG Blade,136,112,0.5484,2
jp1,DIAMOND,III,yvohc,941,923,0.5048,2
jp1,DIAMOND,III,The Qwerty,130,110,0.5417,2
jp1,DIAMOND,III,半冷半燃,97,83,0.5389,2
jp1,DIAMOND,III,viper3,97,84,0.5359,1
jp1,DIAMOND,III,RWZWuji,70,55,0.56,2
jp1,DIAMOND,III,ОзΟ,283,254,0.527,2
jp1,DIAMOND,III,全部あの月のせい,123,123,0.5,1
jp1,DIAMOND,III,もうここにいない,83,73,0.5321,1
jp1,DIAMOND,III,ミントアン,637,629,0.5032,1
jp1,DIAMOND,III,Raychen,192,179,0.5175,1
jp1,DIAMOND,III,MilkMyMan,205,172,0.5438,2
jp1,DIAMOND,III,ふぉいぶ,107,78,0.5784,1
jp1,DIAMOND,III,wh0 am 1,92,103,0.4718,2
jp1,DIAMOND,III,repiV,253,243,0.5101,2
jp1,DIAMOND,III,せんべい大好き,108,81,0.5714,2
jp1,DIAMOND,III,南アフリカ,386,349,0.5252,1
jp1,DIAMOND,III,Blade Dance,91,92,0.4973,2
jp1,DIAMOND,III,ヤスオ動きます,82,64,0.5616,1
jp1,DIAMOND,III,GangoPlanko,360,342,0.5128,1
jp1,DIAMOND,III,H0sp1tal,373,369,0.5027,1
jp1,DIAMOND,III,RaphaelHan,220,154,0.5882,2
jp1,DIAMOND,III,中国西瓜,86,58,0.5972,2
jp1,DIAMOND,III,aaа,123,89,0.5802,1
jp1,DIAMOND,III,6年の約束,193,183,0.5133,2
jp1,DIAMOND,III,暴力八爪魚,94,59,0.6144,2
jp1,DIAMOND,III,ｦﾄ0lﾛﾄﾛlEﾄ,141,112,0.5573,1
jp1,DIAMOND,III,フランの西瓜,180,157,0.5341,2
jp1,DIAMOND,III,Say Oh Yeah,598,594,0.5017,2
jp1,DIAMOND,III,かくさん,35,33,0.5147,1
jp1,DIAMOND,III,lovecccccccc,59,71,0.4538,2
jp1,DIAMOND,III,SszezKxKzezsS,297,291,0.5051,1
jp1,DIAMOND,III,FIllsbadman,85,75,0.5312,2
jp1,DIAMOND,III,Gao Sóii,325,294,0.525,2
jp1,DIAMOND,III,Butters14,96,77,0.5549,1
jp1,DIAMOND,III,mashumaeo,79,56,0.5852,2
jp1,DIAMOND,III,Thanatophobia,275,253,0.5208,2
jp1,DIAMOND,III,マルコビッチの穴,112,84,0.5714,1
jp1,DIAMOND,III,HEL Helen ,82,65,0.5578,1
jp1,DIAMOND,III,神鬼戰士,221,200,0.5249,1
jp1,DIAMOND,III,Ssdy,278,249,0.5275,2
jp1,DIAMOND,III,Je Vous Aime Rn,632,652,0.4922,2
jp1,DIAMOND,III,騙子の信條,290,295,0.4957,1
jp1,DIAMOND,III,クロノブレｲｸ松本,852,822,0.509,1
jp1,DIAMOND,III,hhhhhn,392,386,0.5039,2
jp1,DIAMOND,III,Chikeeduks Slave,125,93,0.5734,2
jp1,DIAMOND,III,aaaaaa12345,127,153,0.4536,1
jp1,DIAMOND,III,lnto The Night,96,98,0.4948,1
jp1,DIAMOND,III,Zjhor,176,137,0.5623,2
jp1,DIAMOND,III,treesed,148,138,0.5175,1
jp1,DIAMOND,III,好き ですことり,249,216,0.5355,2
jp1,DIAMOND,III,天の神様,59,61,0.4917,2
jp1,DIAMOND,III,ドクターポッピー,198,176,0.5294,2
jp1,DIAMOND,III,TujiSion,57,50,0.5327,1
jp1,DIAMOND,III,なかのあずさ,194,161,0.5465,1
jp1,DIAMOND,III,暁の青二才,246,240,0.5062,1
jp1,DIAMOND,III,7 3ö ,116,85,0.5771,1
jp1,DIAMOND,III,MayumiCousin,577,521,0.5255,2
jp1,DIAMOND,III,Febary,63,57,0.525,2
jp1,DIAMOND,III,andy3real,304,300,0.5033,2
jp1,DIAMOND,III,ぴえんこえてpaon,96,75,0.5614,1
jp1,DIAMOND,III,小茶魚,137,122,0.529,2
jp1,DIAMOND,III,lBakenecol,85,98,0.4645,1
jp1,DIAMOND,III,RK1 POPPY,69,61,0.5308,2
jp1,DIAMOND,III,ponkotu,261,235,0.5262,2
jp1,DIAMOND,III,IG Top,72,54,0.5714,1
jp1,DIAMOND,III,調律者,242,169,0.5888,2
jp1,DIAMOND,III,xjreh,188,209,0.4736,2
jp1,DIAMOND,III,TERRORIST,545,536,0.5042,1
jp1,DIAMOND,III,ココナッツヒツジ,295,270,0.5221,1
jp1,DIAMOND,III,りゅうぐうれいな,52,48,0.52,1
jp1,DIAMOND,III,EDWORDGAMING,220,180,0.55,2
jp1,DIAMOND,III,萌え茶漬け,78,56,0.5821,2
jp1,DIAMOND,III,ΙRELKING,221,210,0.5128,1
jp1,DIAMOND,III,木一旦,354,337,0.5123,2
jp1,DIAMOND,III,Last standing,129,112,0.5353,1
jp1,DIAMOND,III,さすが Jinくん,33,31,0.5156,2
jp1,DIAMOND,III,AWAZA,199,190,0.5116,2
jp1,DIAMOND,III,DarkLon,219,205,0.5165,1
jp1,DIAMOND,III,I5r9u50I,90,83,0.5202,1
jp1,DIAMOND,III,JAX HERE,157,143,0.5233,2
jp1,DIAMOND,III,ShowMaker1,240,212,0.531,1
jp1,DIAMOND,III,古守ちゆ単推しCN,185,147,0.5572,1
jp1,DIAMOND,III,Shangus,173,155,0.5274,1
jp1,DIAMOND,III,台湾デブ,41,30,0.5775,2
jp1,DIAMOND,III,Komatsuna1,77,69,0.5274,2
jp1,DIAMOND,III,竜睚眦,344,340,0.5029,2
jp1,DIAMOND,III,影に裏切られた,120,113,0.515,2
jp1,DIAMOND,III,maomaomaomi,140,118,0.5426,2
jp1,DIAMOND,III,Calc,103,98,0.5124,2
jp1,DIAMOND,III,Best love 3000,458,443,0.5083,2
jp1,DIAMOND,III,Gen G WonderLand,565,529,0.5165,1
jp1,DIAMOND,III,lillillill,176,169,0.5101,1
jp1,DIAMOND,III,FLA Shrimp 11,246,242,0.5041,1
jp1,DIAMOND,III,綾波レイは俺の嫁,82,79,0.5093,1
jp1,DIAMOND,III,like the stars,75,52,0.5906,1
jp1,DIAMOND,III,Art Of Red,198,206,0.4901,1
jp1,DIAMOND,III,Wekimeki Doyeon,83,70,0.5425,0
jp1,DIAMOND,III,工藤 Shinichi,425,411,0.5084,1
jp1,DIAMOND,III,明日はいい天気,299,288,0.5094,2
jp1,DIAMOND,III,Minh Hùm,467,449,0.5098,2
jp1,DIAMOND,III,kittyjabi,182,158,0.5353,2
jp1,DIAMOND,III,朝はパン派,86,81,0.515,2
jp1,DIAMOND,III,猫のね,112,102,0.5234,2
jp1,DIAMOND,II,HiJhin,124,110,0.5299,1
jp1,DIAMOND,II,じぇのん,158,124,0.5603,1
jp1,DIAMOND,II,Healdy,77,52,0.5969,2
jp1,DIAMOND,II,こなつ,105,93,0.5303,1
jp1,DIAMOND,II,Redbee,74,75,0.4966,2
jp1,DIAMOND,II,DJ9 RxACExR,201,220,0.4774,1
jp1,DIAMOND,II,KR CN VN 皆564,422,392,0.5184,2
jp1,DIAMOND,II,Gladys Walker,72,57,0.5581,1
jp1,DIAMOND,II,Namaste Snake,251,226,0.5262,2
jp1,DIAMOND,II,purewhite,181,180,0.5014,1
jp1,DIAMOND,II,玉響のbaosha,522,531,0.4957,2
jp1,DIAMOND,II,scherzo,282,277,0.5045,1
jp1,DIAMOND,II,ウメハラ弟の弟子,96,60,0.6154,1
jp1,DIAMOND,II,OH MY GIRL,113,101,0.528,1
jp1,DIAMOND,II,prαctice,104,77,0.5746,1
jp1,DIAMOND,II,mal,129,110,0.5397,2
jp1,DIAMOND,II,ルったん,93,67,0.5812,2
jp1,DIAMOND,II,禪院謙信,84,66,0.56,2
jp1,DIAMOND,II,Best daraven,713,685,0.51,1
jp1,DIAMOND,II,はやく4にたい,308,297,0.5091,2
jp1,DIAMOND,II,kappachin0,223,213,0.5115,2
jp1,DIAMOND,II,Assault,250,231,0.5198,1
jp1,DIAMOND,II,うるい,514,512,0.501,1
jp1,DIAMOND,II,君は何も悪くない,130,107,0.5485,1
jp1,DIAMOND,II,滋賀県民,195,172,0.5313,1
jp1,DIAMOND,II,meatwadsprite,380,343,0.5256,2
jp1,DIAMOND,II,Sαji,146,124,0.5407,1
jp1,DIAMOND,II,さようならよ,160,192,0.4545,2
jp1,DIAMOND,II,うぺりん,61,32,0.6559,2
