region,rank,division,summonerName,win,lose,winRatio,DorF
la1,DIAMOND,IV,Nekrfray,227,203,0.5279,1
la1,DIAMOND,IV,Sendo7,318,301,0.5137,1
la1,DIAMOND,IV,SirAronio,205,207,0.4976,2
la1,DIAMOND,IV,Una Vayne Loca,219,245,0.472,2
la1,DIAMOND,IV,ADC Soviético,240,242,0.4979,1
la1,DIAMOND,IV,OnŒ,335,332,0.5022,2
la1,DIAMOND,IV,Onichansenpai,405,414,0.4945,2
la1,DIAMOND,IV,GSCHayabusa,83,58,0.5887,1
la1,DIAMOND,IV,3DA,167,171,0.4941,1
la1,DIAMOND,IV,Nicosilia,34,18,0.6538,2
la1,DIAMOND,IV,Dmare,297,260,0.5332,1
la1,DIAMOND,IV,Vladniel,132,117,0.5301,1
la1,DIAMOND,IV,Danyiel,462,446,0.5088,1
la1,DIAMOND,IV,RT Goruden,19,13,0.5938,2
la1,DIAMOND,IV,Newuzer,561,540,0.5095,1
la1,DIAMOND,IV,Tsuru Tuneądo,398,358,0.5265,2
la1,DIAMOND,IV,KHAbooMZIX,160,148,0.5195,2
la1,DIAMOND,IV,HombreDePaja v2,37,41,0.4744,2
la1,DIAMOND,IV,soulbreaker1,83,66,0.557,1
la1,DIAMOND,IV,Fan The Pachonc,53,43,0.5521,2
la1,DIAMOND,IV,Mr SkrrY ,115,107,0.518,2
la1,DIAMOND,IV,Anthena,401,418,0.4896,1
la1,DIAMOND,IV,Sasuke541,52,32,0.619,1
la1,DIAMOND,IV,flanaso,55,44,0.5556,1
la1,DIAMOND,IV,Basle,138,133,0.5092,1
la1,DIAMOND,IV,Genzan,164,161,0.5046,1
la1,DIAMOND,IV,MrManos,179,164,0.5219,2
la1,DIAMOND,IV,GEM T Abaddon,616,585,0.5129,1
la1,DIAMOND,IV,wimblep,191,163,0.5395,2
la1,DIAMOND,IV,TheFran96,653,615,0.515,2
la1,DIAMOND,IV,Boy Meets Harem,428,456,0.4842,2
la1,DIAMOND,IV,Moebius,57,69,0.4524,1
la1,DIAMOND,IV,Noche de Settzo,223,178,0.5561,1
la1,DIAMOND,IV,DEATHNOTE203,164,167,0.4955,1
la1,DIAMOND,IV,JuanpiAC,151,126,0.5451,2
la1,DIAMOND,IV,IMassive,125,93,0.5734,2
la1,DIAMOND,IV,Ryuutarø,392,409,0.4894,1
la1,DIAMOND,IV,Runic Boy,246,236,0.5104,1
la1,DIAMOND,IV,uwu de awa,211,207,0.5048,2
la1,DIAMOND,IV,El Bot Cocinero,141,104,0.5755,2
la1,DIAMOND,IV,Xbow Proficient,565,575,0.4956,1
la1,DIAMOND,IV,Jandro12,412,382,0.5189,1
la1,DIAMOND,IV,HBA EDMAISTER,293,257,0.5327,2
la1,DIAMOND,IV,TheCynicalShacon,316,283,0.5275,1
la1,DIAMOND,IV,misterio24,273,258,0.5141,1
la1,DIAMOND,IV,Behind The Bush,173,152,0.5323,2
la1,DIAMOND,IV, ĄBRÃHAM ,167,128,0.5661,2
la1,DIAMOND,IV,Si Veø a Tu Mamá,112,98,0.5333,1
la1,DIAMOND,IV,PHX Erick Rdz,122,124,0.4959,2
la1,DIAMOND,IV,Mister Watz,76,83,0.478,2
la1,DIAMOND,IV,Pato El Cerdito,186,190,0.4947,2
la1,DIAMOND,IV,Hatsuhiro,125,141,0.4699,1
la1,DIAMOND,IV,Caake,85,81,0.512,2
la1,DIAMOND,IV,Cassius Clay jr,351,337,0.5102,1
la1,DIAMOND,IV,Porito Triste,91,62,0.5948,2
la1,DIAMOND,IV,Alarid,45,38,0.5422,1
la1,DIAMOND,IV,Heasky,185,169,0.5226,0
la1,DIAMOND,IV,SuAmorNoEZREAL,238,225,0.514,2
la1,DIAMOND,IV,ChristopherBrown,81,76,0.5159,1
la1,DIAMOND,IV,Jien123,446,415,0.518,2
la1,DIAMOND,IV,lord miza,198,163,0.5485,2
la1,DIAMOND,IV,Jayzeef,73,43,0.6293,1
la1,DIAMOND,IV,17 CM DE VEIGAR,124,73,0.6294,1
la1,DIAMOND,IV,DosPaLasTHRESH,248,237,0.5113,2
la1,DIAMOND,IV,Hijo de hombre,169,178,0.487,1
la1,DIAMOND,IV,Sally McKnight,113,99,0.533,0
la1,DIAMOND,IV,Gwen Plush,622,606,0.5065,2
la1,DIAMOND,IV,Swain pro abort0,48,37,0.5647,1
la1,DIAMOND,IV,dalajenor,94,76,0.5529,2
la1,DIAMOND,IV,Tom el guapetom,291,260,0.5281,1
la1,DIAMOND,IV,Gripeex,32,26,0.5517,2
la1,DIAMOND,IV,NOC Doxeky,107,96,0.5271,2
la1,DIAMOND,IV,Luka Perks,239,203,0.5407,1
la1,DIAMOND,IV,StricKk,16,21,0.4324,2
la1,DIAMOND,IV,Frekkles,97,78,0.5543,1
la1,DIAMOND,IV,xSky,425,403,0.5133,1
la1,DIAMOND,IV,Six de Bohemia,22,17,0.5641,2
la1,DIAMOND,IV,Kanavi,308,305,0.5024,1
la1,DIAMOND,IV,GaRmoPe,66,60,0.5238,2
la1,DIAMOND,IV,Mänjirø Sänø,123,91,0.5748,1
la1,DIAMOND,IV,El Soba Panes,33,32,0.5077,2
la1,DIAMOND,IV,Kokuo,77,59,0.5662,1
la1,DIAMOND,IV,Tu Tomoe,46,35,0.5679,2
la1,DIAMOND,IV,Crish,204,166,0.5514,2
la1,DIAMOND,IV,Abd,84,72,0.5385,1
la1,DIAMOND,IV,grillu,180,142,0.559,2
la1,DIAMOND,IV,Jack In The Bøx,19,16,0.5429,2
la1,DIAMOND,IV,Tarotato,72,90,0.4444,2
la1,DIAMOND,IV,Bulkatthos,206,184,0.5282,2
la1,DIAMOND,IV,Furby,408,387,0.5132,2
la1,DIAMOND,IV,Î Love My Supp,452,422,0.5172,3
la1,DIAMOND,IV,Will Not Escape,128,105,0.5494,2
la1,DIAMOND,IV,Dj Segobian,32,40,0.4444,1
la1,DIAMOND,IV,Etika,48,39,0.5517,1
la1,DIAMOND,IV,Clovis,227,198,0.5341,2
la1,DIAMOND,IV,IXEDUXI,124,101,0.5511,2
la1,DIAMOND,IV,I ÐannY I,371,333,0.527,2
la1,DIAMOND,IV,Sr Smith,68,55,0.5528,1
la1,DIAMOND,IV,Mental Game,359,353,0.5042,2
la1,DIAMOND,IV,Eugenïa,406,374,0.5205,1
la1,DIAMOND,IV,ßenjyFishy,275,233,0.5413,1
la1,DIAMOND,IV,Rudylan,255,254,0.501,1
la1,DIAMOND,IV,dalkronoz,76,69,0.5241,1
la1,DIAMOND,IV,El budín Sexy ,148,144,0.5068,2
la1,DIAMOND,IV,Daëdalus,84,73,0.535,1
la1,DIAMOND,IV, BlackDeath12,251,215,0.5386,2
la1,DIAMOND,IV,ßanRose,67,70,0.4891,2
la1,DIAMOND,IV,JOHANJP10,486,407,0.5442,2
la1,DIAMOND,IV,Ringhiel ,53,47,0.53,1
la1,DIAMOND,IV,Superatron,106,88,0.5464,1
la1,DIAMOND,IV,Zantoy,7,7,0.5,1
la1,DIAMOND,IV,Seee,393,366,0.5178,2
la1,DIAMOND,IV,KaiizerxX,278,240,0.5367,1
la1,DIAMOND,IV,AIberto Fujimori,116,119,0.4936,1
la1,DIAMOND,IV,Thrermanesh,107,102,0.512,1
la1,DIAMOND,III,Weerlig,216,214,0.5023,1
la1,DIAMOND,III,Símp de Andrea,26,19,0.5778,2
la1,DIAMOND,III,Chayastol,317,309,0.5064,1
la1,DIAMOND,III,GG ReportKaisa,301,302,0.4992,2
la1,DIAMOND,III,Fosuit,83,77,0.5188,1
la1,DIAMOND,III,TMX Elenamorado,297,248,0.545,2
la1,DIAMOND,III,Zerox251,169,125,0.5748,2
la1,DIAMOND,III,YagamiLucifer,63,44,0.5888,1
la1,DIAMOND,III,Dialtope,258,248,0.5099,2
la1,DIAMOND,III,Santaclosho,78,63,0.5532,1
la1,DIAMOND,III,MKT Burning,220,195,0.5301,1
la1,DIAMOND,III,Mitjó,46,42,0.5227,2
la1,DIAMOND,III,Danibelest,694,656,0.5141,2
la1,DIAMOND,III,HannaMôrgana,175,136,0.5627,2
la1,DIAMOND,III,Sparkzz,39,31,0.5571,1
la1,DIAMOND,III,GG EZ FACILITO,196,186,0.5131,2
la1,DIAMOND,III,JSolanor,38,29,0.5672,2
la1,DIAMOND,III,CN MichiTactico6,204,164,0.5543,2
la1,DIAMOND,III,PHØßOS Fangirl,88,85,0.5087,1
la1,DIAMOND,III,Café Auriverde,235,244,0.4906,2
la1,DIAMOND,III,LEVl,287,299,0.4898,2
la1,DIAMOND,III,EmiGaleana,177,174,0.5043,1
la1,DIAMOND,III,Deidalos,141,117,0.5465,1
la1,DIAMOND,III,Unleashed Giąn,559,561,0.4991,2
la1,DIAMOND,III,Lyna916,107,85,0.5573,1
la1,DIAMOND,III,God PatillaMan,371,365,0.5041,2
la1,DIAMOND,III,AZCINOPLAYS,947,911,0.5097,1
la1,DIAMOND,III,Svc,139,128,0.5206,0
la1,DIAMOND,III,WPS Vapker,147,120,0.5506,1
la1,DIAMOND,III,Marlonon,222,162,0.5781,1
la1,DIAMOND,III,TheBlack Of Time,47,34,0.5802,2
la1,DIAMOND,III,Herokiller619,121,88,0.5789,2
la1,DIAMOND,III,MCW Guitah ,233,219,0.5155,1
la1,DIAMOND,III,Lady Sylvie,404,371,0.5213,1
la1,DIAMOND,III,Moppet,262,260,0.5019,1
la1,DIAMOND,III,Soy un ward azul,99,98,0.5025,1
la1,DIAMOND,III,Orégano,178,168,0.5145,1
la1,DIAMOND,III,Angel Jisoo,118,91,0.5646,2
la1,DIAMOND,III,Ferkum,337,301,0.5282,2
la1,DIAMOND,III,Ryu Jın,187,165,0.5312,2
la1,DIAMOND,III,Deadly Flourish,60,44,0.5769,2
la1,DIAMOND,III,YI0,656,633,0.5089,1
la1,DIAMOND,III,Diomedes Kun,383,384,0.4993,2
la1,DIAMOND,III,Zarit ,238,233,0.5053,2
la1,DIAMOND,III,IB312I,185,163,0.5316,2
la1,DIAMOND,III,DAX ZX DRAW,242,196,0.5525,1
la1,DIAMOND,III,YUNUENBR,424,391,0.5202,1
la1,DIAMOND,III,OlafDelValhalla,230,232,0.4978,2
la1,DIAMOND,III,ChichaGM,481,459,0.5117,1
la1,DIAMOND,III,ReYdAnI97,184,197,0.4829,1
la1,DIAMOND,III,Bakugo,175,161,0.5208,2
la1,DIAMOND,III,TMX DARKNESS,344,310,0.526,2
la1,DIAMOND,III,uesote,162,134,0.5473,2
la1,DIAMOND,III,ProMaster07,276,244,0.5308,2
la1,DIAMOND,III,FriedriNietzsche,167,146,0.5335,1
la1,DIAMOND,III,Michi Ingeniero,335,304,0.5243,2
la1,DIAMOND,III,Zesshi sama,52,79,0.3969,1
la1,DIAMOND,III,Toron,71,76,0.483,2
la1,DIAMOND,III,Respeto,272,285,0.4883,2
la1,DIAMOND,III,GamerName,107,91,0.5404,1
la1,DIAMOND,III,Benjamin Button,284,268,0.5145,2
la1,DIAMOND,III,KSQ Denis311,192,180,0.5161,2
la1,DIAMOND,III,PK Manny,24,37,0.3934,2
la1,DIAMOND,III,Tec de Monterrey,103,81,0.5598,2
la1,DIAMOND,III,onlinerxd,217,167,0.5651,2
la1,DIAMOND,III,Drakvel08,426,374,0.5325,2
la1,DIAMOND,III,ProyectoSingedd,425,416,0.5054,3
la1,DIAMOND,III,FarNorthLegend,478,470,0.5042,1
la1,DIAMOND,III,Zero Is Back,120,108,0.5263,2
la1,DIAMOND,III,C9 Akame ,146,115,0.5594,1
la1,DIAMOND,III,FastDeivi,186,189,0.496,2
la1,DIAMOND,III,matare,180,141,0.5607,2
la1,DIAMOND,III,Daario,215,227,0.4864,2
la1,DIAMOND,III,Ryze from Ashes,372,329,0.5307,1
la1,DIAMOND,III,Eating Sancoch0,128,123,0.51,1
la1,DIAMOND,III,Mapachë,548,524,0.5112,1
la1,DIAMOND,III,Renzu,206,175,0.5407,1
la1,DIAMOND,III,ØnlyFans Rumble,150,112,0.5725,2
la1,DIAMOND,III,PNX Phantom,135,124,0.5212,2
la1,DIAMOND,III,Yümi,36,22,0.6207,1
la1,DIAMOND,III,Axeel,274,255,0.518,1
la1,DIAMOND,III,Zagoneitor,551,533,0.5083,2
la1,DIAMOND,III,Dak4,81,81,0.5,2
la1,DIAMOND,III,VzGLord,75,65,0.5357,1
la1,DIAMOND,III,xXDeTeTriXx0705,124,132,0.4844,2
la1,DIAMOND,III,Joshua093,533,513,0.5096,1
la1,DIAMOND,III,LULI Kans,476,475,0.5005,2
la1,DIAMOND,III,WOLFDARCK117,297,260,0.5332,2
la1,DIAMOND,III,kkcs Post Malone,656,614,0.5165,2
la1,DIAMOND,III,Moja JOJA LDM,190,192,0.4974,2
la1,DIAMOND,III,Sky Fiora,281,285,0.4965,1
la1,DIAMOND,III,Awacaton96,227,221,0.5067,2
la1,DIAMOND,III,Dacrax,325,323,0.5015,2
la1,DIAMOND,III,Paul Alexander G,296,263,0.5295,2
la1,DIAMOND,III,Crisk99,209,158,0.5695,2
la1,DIAMOND,III,Shriven,193,186,0.5092,2
la1,DIAMOND,III,BY Cleyxon,418,442,0.486,2
la1,DIAMOND,III,JesúsOfSuburbia,38,44,0.4634,2
la1,DIAMOND,III,TFdega,745,737,0.5027,0
la1,DIAMOND,III,TWS LunitaA7X,533,489,0.5215,1
la1,DIAMOND,III,Rachek,93,69,0.5741,1
la1,DIAMOND,III,The GODSLAYER,115,130,0.4694,1
la1,DIAMOND,III,MRlonely,273,232,0.5406,2
la1,DIAMOND,III,AngelOfDarkness,109,104,0.5117,2
la1,DIAMOND,III,Jaggermeiister,273,277,0.4964,2
la1,DIAMOND,III,the virolo64,274,229,0.5447,2
la1,DIAMOND,III,koele ,678,645,0.5125,2
la1,DIAMOND,III,NeSt0r,159,148,0.5179,2
la1,DIAMOND,III,zDanté,533,482,0.5251,0
la1,DIAMOND,III,FerchoYokc,54,42,0.5625,1
la1,DIAMOND,III,CaymanS,231,211,0.5226,2
la1,DIAMOND,III,betoooooooo,229,189,0.5478,2
la1,DIAMOND,III,Lesoinne,116,121,0.4895,2
la1,DIAMOND,III,Vaca opresora,95,70,0.5758,2
la1,DIAMOND,III,ES EL LAG,230,228,0.5022,1
la1,DIAMOND,III,Pyon Pyon,134,131,0.5057,2
la1,DIAMOND,III,TS Betuin,307,304,0.5025,1
la1,DIAMOND,III,Tucán Sam,254,254,0.5,1
la1,DIAMOND,III,smallpro ,151,122,0.5531,1
la1,DIAMOND,III,DragonsSlayer64,142,112,0.5591,2
la1,DIAMOND,III,Natanael8,180,135,0.5714,1
la1,DIAMOND,III,ZOLDICK,112,102,0.5234,2
la1,DIAMOND,III,Kuduku,168,170,0.497,2
la1,DIAMOND,III,VelocitoPolimorf,97,76,0.5607,1
la1,DIAMOND,III,gay13,462,448,0.5077,1
la1,DIAMOND,III,emiliojo,205,188,0.5216,2
la1,DIAMOND,III,Y Z,127,101,0.557,2
la1,DIAMOND,III,carmain,553,530,0.5106,2
la1,DIAMOND,III,DCYasuo,393,394,0.4994,2
la1,DIAMOND,III,FMjavier26,223,212,0.5126,1
la1,DIAMOND,III,La Muda,109,92,0.5423,1
la1,DIAMOND,III,WJ Shuka ,294,297,0.4975,2
la1,DIAMOND,III,Taïls,36,34,0.5143,1
la1,DIAMOND,III,Domenirose,88,57,0.6069,1
la1,DIAMOND,III,Holypotatoes,110,97,0.5314,2
la1,DIAMOND,III,xJyzZ,145,114,0.5598,2
la1,DIAMOND,III,Docee,255,254,0.501,1
la1,DIAMOND,III,Abel22,405,354,0.5336,2
la1,DIAMOND,III,Wormk,283,277,0.5054,1
la1,DIAMOND,III,Wyzteria,309,269,0.5346,1
la1,DIAMOND,III,MILOTERLANE,157,140,0.5286,1
la1,DIAMOND,III,Frann,150,141,0.5155,2
la1,DIAMOND,III,Simp Dé Akali,104,77,0.5746,2
la1,DIAMOND,III,CaitIyn Kiramman,667,650,0.5065,2
la1,DIAMOND,III,KSK Jessi,57,51,0.5278,1
la1,DIAMOND,III,Just a White Guy,130,112,0.5372,2
la1,DIAMOND,III,Ariana Wrande,103,105,0.4952,2
la1,DIAMOND,III,PROYECTO Banana,55,44,0.5556,2
la1,DIAMOND,III,liuste,100,94,0.5155,1
la1,DIAMOND,III,Carlogears,83,71,0.539,1
la1,DIAMOND,III,Sadly,6,4,0.6,0
la1,DIAMOND,III,Saika Totsuka,178,156,0.5329,1
la1,DIAMOND,III,TSM Netrox,191,168,0.532,1
la1,DIAMOND,III,AlkalineFawn,132,120,0.5238,2
la1,DIAMOND,III,Kiber Z,125,92,0.576,2
la1,DIAMOND,III,Kharlybo,765,743,0.5073,1
la1,DIAMOND,III,Keep That,208,140,0.5977,2
la1,DIAMOND,III,Cuis,101,85,0.543,2
la1,DIAMOND,III,JAIBA PICA BUEBO,178,169,0.513,2
la1,DIAMOND,III,NG Dark astharot,244,243,0.501,2
la1,DIAMOND,III,Dafrav,193,146,0.5693,1
la1,DIAMOND,III,Hammerston,154,153,0.5016,2
la1,DIAMOND,III,Abeja del mal,175,146,0.5452,1
la1,DIAMOND,III,Xperto,281,284,0.4973,1
la1,DIAMOND,III,TMN Kendal Vlogs,116,115,0.5022,2
la1,DIAMOND,III,Chozahualcoyotl,224,202,0.5258,2
la1,DIAMOND,III,TCN Despedazado ,188,188,0.5,2
la1,DIAMOND,III,MinotaurTakatana,227,239,0.4871,2
la1,DIAMOND,III,Hyppe KoKain,88,88,0.5,2
la1,DIAMOND,III,Tøuch,116,96,0.5472,0
la1,DIAMOND,III,ffgh,185,136,0.5763,2
la1,DIAMOND,III,Jarib03,176,129,0.577,1
la1,DIAMOND,III,Hide on her bush,138,120,0.5349,1
la1,DIAMOND,III,Subhuman Self,89,80,0.5266,2
la1,DIAMOND,III,Dark star pore,69,42,0.6216,2
la1,DIAMOND,III,oooo,247,197,0.5563,2
la1,DIAMOND,III,º Nerö º,173,182,0.4873,2
la1,DIAMOND,III,Larry Kapiija,276,254,0.5208,1
la1,DIAMOND,III,Je suis Fiora,57,63,0.475,1
la1,DIAMOND,III,Jorge de uwu,128,120,0.5161,0
la1,DIAMOND,III,PG Kronos,207,191,0.5201,1
la1,DIAMOND,III,Zeod Zero,611,558,0.5227,1
la1,DIAMOND,III,CelestialzH,227,224,0.5033,1
la1,DIAMOND,III,Ðarkz,435,419,0.5094,2
la1,DIAMOND,III,La Difícil,186,177,0.5124,1
la1,DIAMOND,III,jamellennon,261,244,0.5168,2
la1,DIAMOND,III,SmiteStealUrMom,57,36,0.6129,2
la1,DIAMOND,III,Liquet Noctis,85,97,0.467,2
la1,DIAMOND,III,xRha,47,28,0.6267,1
la1,DIAMOND,III,G Ö V Ö S,198,187,0.5143,2
la1,DIAMOND,III,AlanyaelPOP,133,117,0.532,1
la1,DIAMOND,III,El Mantecas,59,69,0.4609,2
la1,DIAMOND,III,Betus,48,41,0.5393,2
la1,DIAMOND,III,SOD sin cadenas ,540,495,0.5217,2
la1,DIAMOND,III,Flypower,680,696,0.4942,2
la1,DIAMOND,III,II MªinJhin IIº,274,250,0.5229,2
la1,DIAMOND,III,Ace Death Mark,579,559,0.5088,2
la1,DIAMOND,III,ChillyWílly,170,167,0.5045,2
la1,DIAMOND,III,AG0NY,49,63,0.4375,2
la1,DIAMOND,III,carriedjorgehum,212,190,0.5274,1
la1,DIAMOND,III,TWS Ival,232,197,0.5408,1
la1,DIAMOND,III,S e i k x,276,265,0.5102,2
la1,DIAMOND,III,Ceejhz,68,58,0.5397,2
la1,DIAMOND,III,JÉM,328,301,0.5215,1
la1,DIAMOND,III,Waifu chiquita,28,18,0.6087,2
la1,DIAMOND,II,Gotye,37,53,0.4111,2
la1,DIAMOND,II,Kalen1008,504,505,0.4995,2
la1,DIAMOND,II,Galletita,122,147,0.4535,2
la1,DIAMOND,II,Cąke,147,139,0.514,2
la1,DIAMOND,II,MochoUwU,75,66,0.5319,2
la1,DIAMOND,II,LoloTM,166,156,0.5155,2
la1,DIAMOND,II,Flako pesado,329,321,0.5062,2
la1,DIAMOND,II,SrDarks,502,491,0.5055,2
la1,DIAMOND,II,Kaomy,35,43,0.4487,2
la1,DIAMOND,II,Foxes In Fiction,355,360,0.4965,1
la1,DIAMOND,II,xXNeowarriorXx,436,414,0.5129,2
la1,DIAMOND,II,SamirJøeStar,177,175,0.5028,2
la1,DIAMOND,II,Hectorberserker,75,55,0.5769,1
la1,DIAMOND,II,MiD FuNnY,126,110,0.5339,2
la1,DIAMOND,II,Broken SB,103,78,0.5691,2
la1,DIAMOND,II,HFran324,158,123,0.5623,2
la1,DIAMOND,II,uwusauriø,266,292,0.4767,2
la1,DIAMOND,II,LAN HÉRO,308,289,0.5159,1
la1,DIAMOND,II,Chaýanne,164,143,0.5342,1
la1,DIAMOND,II,Yuen26,74,51,0.592,2
la1,DIAMOND,II,Cryps,328,347,0.4859,2
la1,DIAMOND,II,TFK Aless ST,305,295,0.5083,2
la1,DIAMOND,II,krisaors,153,163,0.4842,1
la1,DIAMOND,II,TF Electro,778,769,0.5029,2
la1,DIAMOND,II,SupperSttar,604,569,0.5149,1
la1,DIAMOND,II,Kevo Deus,285,247,0.5357,2
la1,DIAMOND,II,The Hysher,212,176,0.5464,1
la1,DIAMOND,II,MegaSad,523,507,0.5078,1
la1,DIAMOND,II,T1491,35,38,0.4795,2
la1,DIAMOND,II,Main Pikachu,94,98,0.4896,1
la1,DIAMOND,II,PDT AskaMoon,242,211,0.5342,2
la1,DIAMOND,II,Guapo VIP,567,545,0.5099,2
la1,DIAMOND,II,I  Miss That,156,140,0.527,2
la1,DIAMOND,II,Maxu,716,711,0.5018,1
la1,DIAMOND,II,TCG EdanZ,89,70,0.5597,2
la1,DIAMOND,II,Rodrigo Sanchez,343,318,0.5189,0
la1,DIAMOND,II,Jiquiss,208,236,0.4685,1
la1,DIAMOND,II,TP Ark,263,228,0.5356,1
la1,DIAMOND,II,KhãŁhãršîš,60,36,0.625,2
la1,DIAMOND,II,Defective Supp,23,15,0.6053,2
la1,DIAMOND,II,TKT The Crixx,367,313,0.5397,2
la1,DIAMOND,II,Spirit Blade,264,215,0.5511,2
la1,DIAMOND,II,Kings Sword,364,323,0.5298,1
